train set,test set,c0,c1,rmse,kfold rmse
gov,flores,8.580282824834944,-9.2688194066483e-09,5.696683145231216,5.7827813250842866
gov,bible,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,30.244185797232504,-1.8941661140298924e-08,10.082349051405153,10.225928814314733
bible,flores,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,22.973312505265625,-6.814403156381492e-09,7.540118899018449,7.57446692801428
bible,gov,0.0,0.0,1.3576941236277535,1.3576941236277535
