c0,"c1,1","c1,2",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-7.294237859565757,14.60777642116751,-6.263748476280876,-18.41626131172667,10.81352786333183,3.9073617919238326,-2.149190924827253,-0.026541449148638367,-25.497632047583178,-0.38623199382794254,4.646491342238001,4.703019644389044
