train set size,c0,c1,c2,rmse,kfold rmse
1,2.869221981085296,-2.2037928249726404,-6.312002859542206e-09,8.576716270277721,8.815711540198526
10,7.391879988423333,-4.389319350193671,-4.496382159878203e-09,13.824504806444258,13.75494034597284
25,12.70785531845922,-1.2081713633759717e-08,-0.002740145449782101,15.379487501900249,15.317095231800833
50,17.125634477532866,-6.90124442795047e-09,-0.0020510074707457203,17.403817006952607,18.065766621647725
