train set size,c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
1,1.75288559716175,0.0007148210569753975,0.006572282180115887,-2.182744947460592e-09,1.314547133777215,0.7796995320134762,0.4421346529692225,8.750446335472125,8.599343893300013
10,4.381651382869256,-2.5042940775337724e-09,0.00041817285696609034,0.026807910477351204,3.220075765308965,2.17463125228381,1.2336892697005508,13.919987478335862,13.833329172020413
25,3.8444642685504,1.5407227989233228,-2.602384572610054e-09,-0.160573513140177,3.284296997844458,2.780142667968585,2.3264103432710748,15.516772321239744,15.454075699779315
50,5.346448124209078,2.1394586826364517,-1.681840997077154e-09,-0.0002937467520164834,4.458128135087262,3.6586437837452395,2.9390870213729583,17.57002521243129,18.195346797461998
