train set size,test set,c0,c1,rmse,kfold rmse
1,flores,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,6.426278369916263,5.877501076229852e-06,8.764829078441833,9.046191083101059
1,gov,7.412032315451984,-6.64404879991106e-10,9.939276827207333,9.72971618137606
10,flores,4.540526061819561,-9.030949532541504e-10,5.954170717073792,5.719765231636718
10,bible,12.584669685243915,-1.5399776810345505e-09,13.270904823448472,13.631502436744103
10,gov,15.530097170932104,2.6291738876066934e-08,17.129728954923834,16.951715009397645
25,flores,5.950398985914374,-1.4855862811851703e-09,6.94064155783451,6.715070158254677
25,bible,14.877989199796243,7.638862536369099e-09,15.069892256500848,15.38399294494432
25,gov,17.718614076515006,2.7584338602947476e-08,18.965510929161876,18.827622707449756
50,flores,11.700001041576952,6.669717225680077e-08,4.235169568685888,3.5762038040483404
50,bible,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,39.82789194917823,-9.66758186332058e-10,5.895715287800756,5.596607188495637
