c0,c1,"c2,1","c2,2","c2,3",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
24.768209659965606,2.200380688841716,57.998381304991206,-484.59206420197586,519.9418447838684,0.0,0.0,0.0,0.0,0.0,0.0,4.425533076962602,4.4498288113609
