language to,c0,c1,c2,rmse,kfold rmse
ka,2.261722218489074,0.1682249305487364,-1.5145900663750436,6.2989115059908976,6.6158482094723965
gu,6.153466320337519,0.10157086995051558,-1.4319168261769577,8.438000570695026,8.67937959557001
hi,4.829970474295423,0.18821065626195313,-1.576739818065771,6.890199233036033,7.047095238898997
si,0.25667434122124,-0.016994836198818877,-1.6621940603715206,3.080183424141348,3.098494653975748
ta,0.7525982329906752,0.0948516556201132,-1.5409434194462504,3.855872549072862,3.923967759918175
