c0,c1,"c2,1","c2,2","c2,3",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
55.80523667448592,0.0031083793284696942,-85.38215287380889,4.664765818537563,37.46974487378143,16.600566610505002,9.378890089621178,-1.890056193591004,-0.8691454043719806,-31.97122394928494,-2.5001884287587943,4.433042339063159,4.448968875021353
