train set size,test set,c0,c1,rmse,kfold rmse
1,flores,2.9570582521475823,-3.2382128731416666e-09,2.3773557379476165,2.3933952458459684
1,bible,8.953431641745382,1.7792096781834908e-08,8.402661344581109,8.455483835786863
1,gov,12.79727047637741,5.065950891888529,9.573104920234034,9.654553012249526
10,flores,5.384413725289371,-2.7847091961580768,5.378580204648769,5.433054068117744
10,bible,14.793065184007371,1.3459084054063283e-07,13.077943373129507,13.207091513541704
10,gov,20.750616182108132,4.746208463501346,16.91890133329927,17.0893812217588
25,flores,6.721115569284143,-2.8760220586169334,6.460750363961709,6.526298453758767
25,bible,17.075244677659658,3.545763724686292e-08,14.900775085337537,15.0571846246463
25,gov,24.217819656425174,7.259599021806061,18.78244877650019,18.983536495972476
50,flores,-2.242359560721906,-28.852999133124097,1.0025321354509453,2.083618600175966
50,bible,-2.5359779538985414e-09,-3.7807698969207677,0.5487010582079155,0.7372642898927827
50,gov,62.69464237966798,35.70911029067298,3.6678862426479735,5.465882581365246
