train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
bible,25,gov,50,flores,60.63022153869366,-86.1916678710949,0.0,0.0,0.0,0.0,0.0,0.8397866752153574,1.644748134090838
bible,25,gov,50,bible,20.112262390012724,-15.711990433196322,0.0,0.0,0.0,0.0,0.0,0.5477358618388319,1.0727573221278015
bible,25,gov,50,gov,5.018886386547587,69.35692198008262,0.0,0.0,0.0,0.0,0.0,4.875638291487907,9.549086610003716
bible,1,gov,1,flores,15.949908921000226,-20.925307184315862,0.0,0.0,0.0,0.0,0.0,2.015648756808746,2.1481840041796287
bible,1,gov,1,bible,6.681168439330098,-4.517417353061331,0.0,0.0,0.0,0.0,0.0,2.0843129018675177,2.0855190733450186
bible,1,gov,1,gov,-7.52699752282917,50.515204242464876,0.0,0.0,0.0,0.0,0.0,3.5691369094340524,4.168363089784946
bible,1,gov,10,flores,47.02041164725564,-67.38727704020732,0.0,0.0,0.0,0.0,0.0,2.678141586921063,2.9415607571904565
bible,1,gov,10,bible,-0.9662697060296115,16.21349139567512,0.0,0.0,0.0,0.0,0.0,2.63387706301112,2.842237693139921
bible,1,gov,10,gov,2.6922618325748524,59.2814060149362,0.0,0.0,0.0,0.0,0.0,3.4645846304049313,5.422649032046801
bible,1,gov,25,flores,54.423088387027875,-77.14366624884478,0.0,0.0,0.0,0.0,0.0,2.594414771658746,2.7839744162875357
bible,1,gov,25,bible,-4.1074840868010085,22.931677898531987,0.0,0.0,0.0,0.0,0.0,2.645939971338401,2.9351178308085357
bible,1,gov,25,gov,1.362951067724204,69.54363581890014,0.0,0.0,0.0,0.0,0.0,3.704188238547956,6.093099834545249
bible,1,gov,50,flores,60.57061331624616,-86.76291339826544,0.0,0.0,0.0,0.0,0.0,0.7171135844343196,1.4044887720054229
bible,1,gov,50,bible,11.096849666343006,-3.4048301774996053,0.0,0.0,0.0,0.0,0.0,0.47357393149909044,0.9275090180153355
bible,1,gov,50,gov,9.696482035761642,60.22073974964591,0.0,0.0,0.0,0.0,0.0,4.954558323924244,9.703653997403583
bible,10,gov,1,flores,25.294793925335988,-37.022341767013394,0.0,0.0,0.0,0.0,0.0,1.503094531852356,1.6219157278930503
