c0,c1,"c2,1","c2,2","c2,3","c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3","c6,1","c6,2","c6,3","c7,1","c7,2","c7,3","c8,1","c8,2","c8,3",rmse,kfold rmse
34.304757062539515,0.07083306774803831,-42.17399720578698,-166.79316281741453,226.89647655491314,5.401745764383048,2.2200991141953357,0.8096984732527709,3.999694356276924,0.9565606857654215,-0.013870819125321263,1.3374067960571083,-1.2913942625423132,-1.4974720395676575,5.787746227537193,2.217394687370234,0.39280349805166115,4.941686222439745,-1.7783555046224515,-7.828529795097402,-1.2254791430139547,-2.354238956229007,-1.5025469814509882,4.221731025683743,4.223207412912836
