c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-8.28599254048918,0.5735806425495485,-18.4069987075449,10.74433034781654,4.252656323766406,-2.260460919850868,0.016728565525208537,-25.136060941910948,-0.73709774652922,4.62203220316481,4.664346408364629
