train set size,c0,c1,c2,c3,rmse,kfold rmse
1,2.569036386754623,-9.194182756229604e-08,2.1916689154506583,2.114676804085188e-05,8.543665376327194,8.501154501530358
10,6.04575471842134,-2.983698357422445e-09,5.136211324447194,4.069055998313808e-06,13.793220978229364,13.749322975879977
25,6.744413325220524,0.4851148500843705,5.859199344308832,-2.614675715751711e-09,15.442867959157347,15.310621090759996
50,9.35915738536907,1.7643306368429087e-08,7.876907657863061,0.011448082396249566,17.49510251739136,18.02495032750319
