train set size,test set,c0,c1,rmse,kfold rmse
1,flores,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,6.416663059625257,-3.4089683398751335e-09,8.76757069232824,9.036725876050959
1,gov,7.250370988053397,3.128650187365128e-09,9.980808650241416,9.746932550245292
10,flores,4.560123240055509,-1.1785972615319793e-09,5.9459047938547505,5.711999144977638
10,bible,12.342699108115385,-2.6793814423287245e-09,13.314162074675334,13.638820520652958
10,gov,15.53331878458085,-4.592621985851242e-09,17.129259093792424,16.95275240854053
25,flores,5.967828447090423,-6.194004412229756e-10,6.934383578911061,6.7665584376856955
25,bible,14.633303132890513,-4.853390484026839e-09,15.10839486038576,15.450585583673421
25,gov,17.52982193190259,2.297069217184813e-08,18.98944418137978,18.826059182020984
50,flores,11.684213089340991,-1.4513244271715614e-09,4.244508269444794,3.556371820631169
50,bible,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,39.8333325619233,2.075086105016189e-07,5.893405261479752,5.600875883880248
