train set,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
gov,-3.784663307156416e-05,3.154717519249675e-08,-6.439820090606894,0.6414170431733359,1.1934829792185642,-2.4518647450033253,1.1602609721666912,14.377404347017887,14.428680463423273
bible,1.0545109380973416e-08,0.006105289700721429,-3.939967371784921,0.008484959568957572,1.3101056125537247,-1.2062976654023772,0.17631683628574418,11.990389015768077,12.008370405618829
