train set size,c0,c1,c2,rmse,kfold rmse
1,-3.284580860270677e-05,-9.23572488081068e-09,-2.7223996553664485,8.145123214931603,8.155825774561377
10,-7.992831931215214e-10,-2.688458671997365e-07,-3.5084995115957205,13.61685542982008,13.616780927069291
25,0.017615558369247664,-2.496988189682412e-09,-3.696012858207082,15.260253281117041,15.259355996856351
50,1.76863568237976e-07,-4.5085309303379935e-07,-4.105843318758439,17.40147900091371,17.60754994058468
