train set,test set,c0,c1,c2,rmse,kfold rmse
gov,flores,1.2162025567540324,-2.8335918152082487,-7.911044273847862e-09,4.897812027206901,5.383815156711097
gov,bible,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,4.906082147271662,-2.3575857509440654,-7.229924755453803e-08,10.555053291988324,10.623243635043302
bible,flores,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,3.1809800890667486,-2.6411203337349645,-6.454414418489567e-09,7.701125492367953,7.827270762605806
bible,gov,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
