train set,test set,c0,"c1,1","c1,2","c1,3",rmse,kfold rmse
gov,flores,17.17043026927146,-3.3627779979320573,-8.850138277474237,-8.726361513059562,5.10089826002904,5.138904989682098
gov,bible,2.854286501909526,-0.5235714551063124,-1.4322161912367213,-1.418360875868168,1.3079565592108051,1.317306107871357
gov,gov,9.053545746439484,23.354104671484855,22.973824336206366,18.264895439530317,9.234998365216468,9.298631383976318
bible,flores,1.200234511091868,0.9255996609703292,0.6580885141666121,0.44621752363147654,0.9844532229355716,0.9926939826176955
bible,bible,15.194034609122543,11.783266500001828,8.403043317658163,5.708853853689103,6.996644698551685,7.062874921035585
bible,gov,0.9389316726848184,0.3227972889509174,0.07339757057290923,-0.01610212005242107,0.7371366022458242,0.7434417319270131
