c0,"c1,1","c1,2","c1,3",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-4.97353306749716,26.389244110585828,-49.792429090177535,31.959169013023914,-1.495159171321282,2.41996228021029,8.807623008913797,13.752721995567914,1.7714074526974963,-14.539414519433139,17.665943915991626,6.48926333877751,6.577558296034844
