train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,c4,rmse,kfold rmse
cc_align,25,gov,1,flores,0.02603124305522537,1.742370022584531,-7.691254131831854,1.278709652348132,3.015386033223563,1.7390658599005697,2.2539997398580223
cc_align,25,gov,1,bible,0.613567823412709,3.2839602740772453,11.379716502448968,1.7137443927080738,-1.2192758847473686,0.6898031858346555,0.7169424537944514
cc_align,25,gov,1,gov,18.14089314510993,2.555294785620489,15.894053337439676,0.11326410565824341,6.5612942346176375,1.6904906799370305,1.8892626110849544
cc_align,25,gov,10,flores,0.05997552362125092,1.8071292832958759,-7.430964607720703,1.3146997744635005,2.779439509800459,2.012062322156492,3.2130991857573403
cc_align,25,gov,10,bible,1.0170121264972696,3.0423760614581226,10.439770437026883,1.6826164418317329,-2.026719285562777,0.7319625763958607,0.7321886392992397
cc_align,25,gov,10,gov,24.655250077083526,3.3337198620187176,7.1740560034029865,-0.07730229634236038,4.2788988854261065,1.670543810015957,1.8430081972801398
cc_align,25,gov,25,flores,0.0849343664813637,1.8254912083749582,-7.112823995987876,1.3192439476462805,2.7502028732300747,1.905282731007781,3.2922760866366683
cc_align,25,gov,25,bible,1.4163828774947624,3.269335932723517,10.564198587312939,1.705622990271963,-1.54285148993283,0.8649586736607053,0.8649705461437961
cc_align,25,gov,25,gov,27.39032458104523,3.442630334499277,6.701038237087637,-0.06279931328800782,4.166993226502175,1.7804478571607947,1.9731322286905955
cc_align,25,gov,50,flores,1.8514367992676317,-1.2245931179681386,1.005551539031955,-1.2592805523543538,-2.7483865489437793,4.914214174469847e-09,0.7499230178299339
cc_align,25,gov,50,bible,1.5421978845592619,8.467348076439771,8.57744283729625,1.7581667086199033,-1.6555650468058238,0.14876988727806253,0.4425261588174423
cc_align,25,gov,50,gov,29.17340775687275,3.806795176397316,8.600220780794983,-0.0975383248265363,3.817787709458005,2.058192944497169,5.871352770453815
cc_align,25,bible,1,flores,0.6628941596989831,2.8595424091822874,10.858564223160442,1.6728828381498564,-1.9020945627268733,0.5911585538789257,0.602289504144474
cc_align,25,bible,1,bible,11.709225672689252,3.143514179626946,5.239684883030417,-0.21382755971507147,4.668966329142321,1.9828092839963192,1.9986713712700115
cc_align,25,bible,1,gov,6.224462567107919e-05,1.4395698731445143,-13.17091888258509,1.1385517950770243,-14.447195494152277,0.3499491355192311,0.4280697012977661
cc_align,25,bible,10,flores,1.2756579699203592,3.190146876315614,11.387789280801808,1.7039563533652056,-1.518098298413828,0.8070228099960304,0.8393900984671829
cc_align,25,bible,10,bible,17.00458132974625,3.4499044029980657,4.37527140532747,-0.273576591424636,4.30647180979952,2.180911199896475,2.1809334162073397
cc_align,25,bible,10,gov,0.8895636644500378,2.9250726771735014,11.585677372251146,1.7082277065001503,-1.012134438015789,0.8184894391032117,0.8686161120659426
cc_align,25,bible,25,flores,1.5150734113191742,3.4692894384704487,11.164275998856564,1.7136332515628585,-1.281285160332081,0.8605031343168259,0.8737041449363092
cc_align,25,bible,25,bible,19.181066172056667,3.466060518318446,4.123387438130703,-0.2891198350851122,4.332165661335753,1.9828432731658268,1.989828905567387
cc_align,25,bible,25,gov,1.1037791473909246,3.0529408179173614,11.477212408387807,1.7153626538171876,-0.9266855558122141,0.8638758345003195,0.90652443287678
cc_align,100,gov,1,flores,0.05063503270614687,1.7563305250570649,-7.000813668466665,1.2843993475921291,3.1426466562310704,1.4139219726335315,1.9883425547089881
cc_align,100,gov,1,bible,0.7134755604840278,3.1837229323311056,11.516502420732246,1.710157001302302,-1.3170396805391684,0.6564644581979805,0.690454760178145
cc_align,100,gov,1,gov,18.051461622635802,2.596454877479879,15.212011772952257,-0.0074446901612102495,6.386817591676496,1.261512174822719,1.3614661688656047
cc_align,100,gov,10,flores,0.16462755247105298,1.8310282334142074,-6.1726473028739655,1.3264935063147096,2.9620984431307127,2.0329827764315986,3.067844451924025
cc_align,100,gov,10,bible,1.7598954352773961,3.011063460598045,10.673686045499098,1.7180780772994033,-0.8903099270091149,0.7918854249305536,0.7937654740055161
cc_align,100,gov,10,gov,25.219409699494612,3.3218615515522325,6.541236257437255,-0.06578657762288338,4.320907412621357,1.6861801482358139,1.8115087212971632
cc_align,100,gov,25,flores,0.21102873546300766,1.847390503889054,-5.9756657718987345,1.3385791024153122,2.866500143976161,1.7057547965590965,2.7803097842998246
cc_align,100,gov,25,bible,2.015915589649881,3.178841663476634,10.357937903393095,1.7204369579773777,-0.8745396486837224,0.7915188688024092,0.7929369574404209
cc_align,100,gov,25,gov,27.668071268814874,3.510332880646528,5.7534374049406525,-0.060156090893798975,4.142887726261987,1.8605113933655513,1.9786759746739044
cc_align,100,gov,50,flores,1.6641944262214954,-1.9599166026706274,-0.5635918779017492,-1.1205296562317986,-2.8933090073599965,1.0688145729851793e-11,1.8827221960191538
cc_align,100,gov,50,bible,1.4050150156542167,1.2959923689555357,1.5006118147941403,1.5873813709210993,-1.6861147984691052,1.296815084922679e-10,0.27621534252205476
cc_align,100,gov,50,gov,29.488840400610755,3.80842217850652,8.607133281761943,-0.08585790218178255,3.8184662072733673,2.226895376334174,6.0717391107072975
cc_align,100,bible,1,flores,0.725304210306885,2.9340711589367348,10.912942249184173,1.6798773099872837,-1.9720401303035873,0.5619186508914539,0.5721439149670273
cc_align,100,bible,1,bible,11.625001634410486,3.258486387644848,4.949243059104767,-0.2755557147414869,4.483393965901404,1.889387679292745,1.9006546032463183
cc_align,100,bible,1,gov,0.3209584641708303,2.580542759787724,11.277860631416212,1.614052231653062,-2.9827947106587116,0.4602451037284774,0.48822997075014407
cc_align,100,bible,10,flores,1.7101724891220718,3.3684327167123254,11.182559278049997,1.715996494094998,-1.1567828140413783,0.814251552616478,0.8293495307122714
cc_align,100,bible,10,bible,17.435143352397045,3.4916616510002956,4.390997977977032,-0.2597398991415927,4.2604287634094495,2.2219192851656935,2.2219284278227756
cc_align,100,bible,10,gov,1.298903274134108,3.0706306931831513,11.389229906481747,1.7244189714419758,-0.5771935456958407,0.8162960100783356,0.8470524456436903
cc_align,100,bible,25,flores,2.0582265950002725,3.4623471810463724,11.162933198365904,1.7179279161234655,-0.87549980171184,0.9874142846948151,1.0008509191090564
cc_align,100,bible,25,bible,19.108560564906092,3.4535710711129455,4.119572945155345,-0.31291220997494046,4.341749818892372,2.0003883159859153,2.007524358742535
cc_align,100,bible,25,gov,1.6958313321314005,3.323430518366644,11.220459694943239,1.7302673936215993,-0.10594043956780219,0.8984127575546035,0.9146457391359563
gov,25,bible,1,flores,0.6602254794899459,3.5031156435434783,11.574880220984777,1.7197315076689672,-2.4574584144234684,0.7533245895419225,0.7870355252276422
