train set size,c0,"c1,1","c1,2",rmse,kfold rmse
1,5.613559392887374,2.2504752463872113,-3.4198155524133206e-09,8.118689278461675,8.122184361465768
10,11.63117912245221,2.395229363498014,0.00015592847814185388,13.548694230148158,13.555010525075351
25,12.623339241189289,3.716278056962414,0.0062569257681427334,15.170119646625164,15.177835039285181
50,17.814833713778693,2.4545532368400895,1.5356279877604955e-05,17.228694330733493,17.535484311507883
