train set 1 size,train set 2,train set 2 size,language to,c0,c1,rmse,kfold rmse
25,gov,1,ka,7.829544465564127,0.6486357231594521,7.181115457426933,7.483405087894605
25,gov,1,gu,12.159835244019083,0.6614480105684826,8.27946259202594,8.559090679028294
25,gov,1,hi,10.20892472653563,0.7357400946450524,7.595370563162509,7.829674482572557
25,gov,1,si,10.082803384968292,0.6987829033648103,10.346035094816047,10.694188835733655
25,gov,1,ta,8.70388496677551,0.8297520979208288,9.149786537732979,9.487548151763379
25,gov,10,ka,15.104486434794097,0.6299560117526298,11.355076442514665,11.746815095533341
25,gov,10,gu,19.542310179117052,0.6226531894109129,11.197958717333416,11.546461067790272
25,gov,10,hi,18.00113987991355,0.756550843232851,10.66733691132244,11.020427691011156
25,gov,10,si,18.94106936823162,0.6803221235757085,16.261508369584693,16.90818342710437
25,gov,10,ta,15.701878628722625,0.8683498688158974,13.256904872811544,13.764248807249913
25,gov,25,ka,17.006703784435977,0.6352663260947845,12.686145053489073,13.120437861385689
25,gov,25,gu,21.527961296326765,0.6290532051894069,12.19923229118283,12.571229413244875
25,gov,25,hi,19.715622698791176,0.7513334430029412,11.459868201977676,11.8217443245155
25,gov,25,si,21.456649860930696,0.6776339468152721,17.943000771101634,18.679684981810503
25,gov,25,ta,17.953841035449344,0.8736517646942795,14.432081691083338,14.990373754982254
25,gov,50,hi,20.976998767632267,0.7391582381922953,11.936458869388119,12.290220792162636
25,gov,50,si,22.90670321074422,0.6771450349432396,19.0359998696996,19.78238439530506
25,gov,50,ta,19.596990325826763,0.8553134555299488,15.080481406958494,15.649114602092112
25,bible,1,ka,5.590069917113718,1.0887027072432762,6.646278245391876,6.6944450674200064
25,bible,1,gu,7.222939906018435,1.106247332517065,6.636457375556392,6.679965472065221
25,bible,1,hi,7.518034651400169,0.9808839700357298,7.919515222559254,7.985857669923617
25,bible,1,si,7.8792896986073115,1.0639189217166773,10.130432986226461,10.224655367045601
25,bible,1,ta,6.222307359657333,0.993878596654051,7.647396536275207,7.715141034150786
25,bible,10,ka,9.290857716992226,1.0910161786328074,10.562289742137361,10.6422447828169
25,bible,10,gu,11.63917498831127,1.1607135369297494,9.138920973175045,9.158515006608162
25,bible,10,hi,11.236139434837026,0.985086929262047,11.701239438492639,11.793261878509918
25,bible,10,si,12.944785526526438,1.114109429080833,14.92643176535002,15.00884000754578
25,bible,10,ta,10.526996231554559,1.0593552631336025,11.550373014193822,11.60180255292262
25,bible,25,ka,10.738189642745002,1.0824509286767565,12.456731381030727,12.563291648750472
25,bible,25,gu,13.320955044394161,1.1546676349148757,10.572758878288242,10.598321893793164
25,bible,25,hi,12.837961211889766,0.9901601072702216,13.509845465785778,13.607834260375544
25,bible,25,si,14.176180354925513,1.1076444618864898,16.55823487401841,16.65552913244632
25,bible,25,ta,12.276593509864792,1.0582530100953835,13.254412445988175,13.3142767660853
100,gov,1,ka,-0.8292375266335725,-2.771732166330954,6.95958195294176,8.648998918258327
100,gov,1,gu,4.605020213152231,-2.5128690329456487,8.433564119012699,10.338369115495741
100,gov,1,hi,-0.3100933086387627,-2.699694739136473,7.814237121271077,9.57529293556711
100,gov,1,si,-9.187417890949336,-3.1893666456540712,4.118153203095642,9.292485127956175
100,gov,1,ta,-2.5166283739097777,-2.6189042365016184,8.929667687694952,11.292198701707763
100,gov,10,ka,0.13989308406461443,-3.242387451008096,9.90826394684095,12.26812334888526
100,gov,10,gu,7.108442710126198,-2.994027401268216,11.060197855959828,13.579940307692107
100,gov,10,hi,1.8845430010463966,-3.011595732367916,10.313780908391843,12.633579126703841
100,gov,10,si,-10.456529422483055,-3.5348827463890213,5.637670365132713,13.187862116693813
100,gov,10,ta,-0.39219289617390407,-2.9041610416676575,12.280009956617208,15.486422095304587
100,gov,25,ka,0.5853076085615416,-3.3541118243085903,10.756854407526163,13.308394893794272
100,gov,25,gu,8.171373257977562,-3.0407107663576713,12.075959804381021,14.8301430039012
100,gov,25,hi,2.312041704467134,-3.0841089987227575,11.012338497194493,13.488556378592332
100,gov,25,si,-11.288301665199455,-3.6225272765848837,6.309123816007382,14.87710166151498
100,gov,25,ta,0.18513007949602442,-2.9881441363565555,13.223059611776192,16.662002027499284
100,gov,50,hi,1.8482263926227815,-3.1898468028437654,10.790098152836068,13.215614332263883
100,gov,50,si,-11.057323967830396,-3.6650943910340366,6.712147640435167,15.88443075490865
100,gov,50,ta,0.08646779952310792,-3.0643262541405987,13.442465583955427,16.924412140888563
100,bible,1,ka,5.554809903603968,1.3416546387242743,6.8574692350306234,7.309978836292036
100,bible,1,gu,6.986190561510396,1.32693872912812,6.845709076401479,7.3429169634066165
100,bible,1,hi,7.680866511298529,1.164590732374078,8.273953608288748,8.83858319957422
100,bible,1,si,8.223233818524953,1.2190678254932412,10.546226815766982,11.224367034900972
100,bible,1,ta,6.517936775548293,1.1262442941067015,8.034105845715246,8.599915044196202
100,bible,10,ka,9.055745082308368,1.344050845827473,10.762487389746948,11.546391818757328
100,bible,10,gu,10.986192525033534,1.3271152639141848,9.751847972556831,10.468281512971892
100,bible,10,hi,11.181099990122478,1.1653541102263956,11.885465962497427,12.71176337533902
100,bible,10,si,12.690090830711823,1.220002269854327,15.37815559745819,16.35779331647763
100,bible,10,ta,10.617951523989625,1.126544954233031,11.9972271007609,12.837403595287016
100,bible,25,ka,10.588589461573969,1.343761472125081,12.786640729416089,13.692951377216861
100,bible,25,gu,12.55307955879743,1.327614424052458,11.121356007981293,11.937951523263964
100,bible,25,hi,12.714802543148862,1.165414116838029,13.84182395249845,14.795134381497823
100,bible,25,si,14.023112101987234,1.2197780662001756,17.05206943006099,18.14146098237183
100,bible,25,ta,12.184402618094891,1.1260900077977223,13.573457291755066,14.500391133145495
