train set,train set size,test set,c0,c1,rmse,kfold rmse
gov,1,flores,0.0,0.0,5.107641334314694,2.9878097431177775
gov,1,bible,0.0,0.0,1.1410521460476728,1.1410521460476728
gov,1,gov,13.87525286385121,-3.123426849884526,3.300603139612465,4.310510684055403
gov,10,flores,9.408087249160191,-0.006702716223676623,4.209099937465817,3.7234900085416203
gov,10,bible,0.0,0.0,2.3958297101421877,2.3958297101421877
gov,10,gov,28.5758846470903,-1.9162917682961242,4.3760329014908015,6.221140906315249
gov,25,flores,10.82826694976599,-1.7583025986800191,4.015558733288631,3.689983274394127
gov,25,bible,0.0,0.0,2.874369496080836,2.874369496080836
gov,25,gov,31.86179767061499,-1.9484492588804645,4.955597922527356,6.76097175816814
gov,50,flores,10.548365117765782,-1.9016679619168932,3.571286711932326,3.240573025180272
gov,50,bible,0.0,0.0,2.335950912726264,2.335950912726264
gov,50,gov,35.315649980994756,-1.7033068961161255,6.148628666228223,18.82180991122487
bible,1,flores,0.0,0.0,1.2473972903610142,1.2473972903610142
bible,1,bible,12.715268916133104,-2.430179329054479,2.9846003048755594,3.3126174681542175
bible,1,gov,0.0,0.0,0.74565407529229,0.74565407529229
bible,10,flores,0.0,0.0,2.4240462041801103,2.4240462041801103
bible,10,bible,21.90772937079259,-2.2165671222246717,3.981157882112491,5.199285995348515
bible,10,gov,0.0,0.0,1.4676511847165867,1.4676511847165867
bible,25,flores,0.0,0.0,2.7542694131112158,2.7542694131112158
bible,25,bible,25.799291637693724,-2.0022958720229806,4.295201929365254,5.812401587576488
bible,25,gov,0.0,0.0,1.6792855623746665,1.6792855623746665
