train set,test set,c0,c1,c2,rmse,kfold rmse
gov,flores,8.329783739651626,-7.93230527698504e-09,-0.001127843496403443,5.802759627076217,5.757363642927133
gov,bible,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,30.242292983947507,-2.1306106088258372e-05,-8.386708844917375e-09,10.082814974318529,10.28601943395856
bible,flores,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,22.970387470437757,-0.00019962272671534154,-1.8463671679712365e-08,7.541042441677554,7.598885726286549
bible,gov,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
