train set size,c0,c1,rmse,kfold rmse
1,4.722185928750208,-1.3475197631934731e-09,8.498834855458,8.453324140058408
10,10.840723002616883,9.806335960081764e-09,13.775421185986927,13.709792238645505
25,12.7099955334561,2.493180424415691e-08,15.379306080173922,15.317626901421113
50,17.001397610105354,-1.204463151168397e-10,17.421778988117808,17.992860485618856
