c0,"c1,1","c1,2","c1,3",c2,"c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3","c6,1","c6,2","c6,3","c7,1","c7,2","c7,3","c8,1","c8,2","c8,3",rmse,kfold rmse
7.061956030853106,53.01916885714903,-100.46895959312366,60.523956211138106,-3.662053644152683,3.175198658846434,1.3612307752061532,0.5562103828333415,2.501236248617835,0.7895163073947782,0.16313781950473488,1.0995492989016105,-0.37714968248360825,-0.5484887984845392,2.3060286232503135,0.0754399615772268,-0.8473600740309271,1.627377100873857,-3.2402320874040917,-7.6118274259190875,0.610412753423842,-0.4135801280691878,-0.3661739918705812,12.859619071112892,12.919483802720546
