train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,c4,c5,rmse,kfold rmse
cc_align,25,gov,1,flores,30.229008873596793,-44.25660285032104,0.5,0.5,0.5,0.5,1.7803981000803961,1.847172523537236
cc_align,25,gov,1,bible,4.823069526329992,-6.912288110865803,0.5,0.5,0.5,0.5,0.7081422628950422,0.7104588093074263
cc_align,25,gov,1,gov,5.5907111025409195,32.20931215382624,0.5,0.5,0.5,0.5,2.6301812596547727,4.088834633923127
cc_align,25,gov,10,flores,54.57118779266182,-78.5241955186575,0.5,0.5,0.5,0.5,2.2750466944126924,2.2883607643721366
cc_align,25,gov,10,bible,6.918024665034037,-8.092045391111432,0.5,0.5,0.5,0.5,0.8834864033086826,1.0793156049992476
cc_align,25,gov,10,gov,8.002651329804669,51.90801048405939,0.5,0.5,0.5,0.5,3.4680074105735517,6.550964803090784
cc_align,25,gov,25,flores,59.37906187731514,-84.52484852798626,0.5,0.5,0.5,0.5,2.2215745079532496,2.22648049186418
cc_align,25,gov,25,bible,6.244270975456499,-5.917000885422117,0.5,0.5,0.5,0.5,1.0412563784569022,1.2284085349007212
cc_align,25,gov,25,gov,6.289913093354421,62.06182909846717,0.5,0.5,0.5,0.5,3.8383868846076297,7.415465484891616
cc_align,25,gov,50,flores,57.92749670352133,-79.53894683871755,0.5,0.5,0.5,0.5,1.1146035730412929,2.4205123621642652
cc_align,25,gov,50,bible,6.131037880786107,-5.3198936440589835,0.5,0.5,0.5,0.5,0.551737825991034,1.198173280088993
cc_align,25,gov,50,gov,14.94013822564706,52.28970432926961,0.5,0.5,0.5,0.5,5.047319915679949,10.960937552883768
cc_align,25,bible,1,flores,5.419879974024154,-7.13638171668686,0.5,0.5,0.5,0.5,0.6422176623187155,0.665652360839725
cc_align,25,bible,1,bible,8.25814741328947,19.11125710410451,0.5,0.5,0.5,0.5,2.638023677047198,3.7145751051223015
cc_align,25,bible,1,gov,5.999254680175761,-9.590790735029987,0.5,0.5,0.5,0.5,0.37901499965618424,0.38463744540647077
cc_align,25,bible,10,flores,8.574508100900058,-11.00133200450078,0.5,0.5,0.5,0.5,0.8777256624921596,0.8877972123795759
cc_align,25,bible,10,bible,11.208211822329616,31.830418238499956,0.5,0.5,0.5,0.5,3.374419827605252,4.9743816076429415
cc_align,25,bible,10,gov,6.041229806430848,-8.328406247970353,0.5,0.5,0.5,0.5,0.8344708982947411,0.8666749779344278
cc_align,25,bible,25,flores,7.316885483881064,-8.1282281852972,0.5,0.5,0.5,0.5,0.9907174175956417,1.0373877680330716
cc_align,25,bible,25,bible,14.67792061355025,32.84775159785732,0.5,0.5,0.5,0.5,3.356632530203314,4.906994371471236
cc_align,25,bible,25,gov,6.177467972913992,-7.937501617269691,0.5,0.5,0.5,0.5,0.9064526528590777,0.9217312065793951
cc_align,100,gov,1,flores,32.905614878135566,-46.97428339253351,0.5,0.5,0.5,0.5,1.4854013688114238,1.4934318681634278
cc_align,100,gov,1,bible,5.524495372359823,-7.7591383691766,0.5,0.5,0.5,0.5,0.6722506546972051,0.6769253871834602
cc_align,100,gov,1,gov,8.426544439430211,29.876806170292006,0.5,0.5,0.5,0.5,2.150829036855685,3.500000396846325
cc_align,100,gov,10,flores,52.66785103150796,-72.2636659609064,0.5,0.5,0.5,0.5,2.2599423085183292,2.2754668183784945
cc_align,100,gov,10,bible,4.1578800421348685,-1.760901298010931,0.5,0.5,0.5,0.5,0.9354242163420691,0.9759390116856804
cc_align,100,gov,10,gov,6.22901762394596,56.4233280397732,0.5,0.5,0.5,0.5,3.4671345910506783,6.451444099079188
cc_align,100,gov,25,flores,55.67732336005622,-74.81418181656424,0.5,0.5,0.5,0.5,2.1081230970308753,2.1405398588926383
cc_align,100,gov,25,bible,3.258730407022399,0.7698132255587531,0.5,0.5,0.5,0.5,0.976603107988233,1.1070043757199215
cc_align,100,gov,25,gov,3.5623206344729095,68.13867955575195,0.5,0.5,0.5,0.5,3.889622441604126,7.412994113751552
cc_align,100,gov,50,flores,61.56230972623861,-83.2999894780278,0.5,0.5,0.5,0.5,1.4108923536469717,3.063943507991268
cc_align,100,gov,50,bible,6.8685353126405895,-4.951891519915433,0.5,0.5,0.5,0.5,0.3637144823893103,0.7898551717951544
cc_align,100,gov,50,gov,13.761533367690351,54.75502063888942,0.5,0.5,0.5,0.5,5.229177140911761,11.355865169953598
cc_align,100,bible,1,flores,5.981954661103446,-7.8310015625553335,0.5,0.5,0.5,0.5,0.6269815382174098,0.6725985712766909
cc_align,100,bible,1,bible,9.975134123785809,17.12185595886239,0.5,0.5,0.5,0.5,2.651076320320555,3.8091763071801243
cc_align,100,bible,1,gov,6.551790914213397,-10.228742514604294,0.5,0.5,0.5,0.5,0.4466197008381565,0.4562143803386003
cc_align,100,bible,10,flores,7.14107876170374,-7.253787692873076,0.5,0.5,0.5,0.5,0.9576060031103998,0.9914144578944292
cc_align,100,bible,10,bible,9.950909228139627,35.086601413229715,0.5,0.5,0.5,0.5,3.4495109746046246,5.1843769357395715
cc_align,100,bible,10,gov,4.7724693521800985,-5.011873533129682,0.5,0.5,0.5,0.5,0.8894010845069855,0.9002352315183754
cc_align,100,bible,25,flores,6.643578341604864,-5.685458812273162,0.5,0.5,0.5,0.5,1.160321173239122,1.1854825485929605
cc_align,100,bible,25,bible,16.889579875562582,29.33381307683093,0.5,0.5,0.5,0.5,3.4215713176632137,4.930093111535896
cc_align,100,bible,25,gov,3.2662682740782603,-1.6235185165415296,0.5,0.5,0.5,0.5,1.021138577844798,1.0224105361061795
gov,25,bible,1,flores,9.776483700044578,-14.918749242373089,0.5,0.5,0.5,0.5,0.7570986874482402,0.7937266615083162
gov,25,bible,1,bible,15.582614822015316,5.750315978770034,0.5,0.5,0.5,0.5,2.2938018247811764,3.6276971454604663
gov,25,bible,1,gov,9.75286720832944,-14.643228983741846,0.5,0.5,0.5,0.5,0.7373503371003638,0.7581096133217016
gov,25,bible,10,flores,13.779482892155032,-19.989196819927443,0.5,0.5,0.5,0.5,1.1655211984529958,1.1676271617705387
gov,25,bible,10,bible,15.336106039182024,24.294972456544354,0.5,0.5,0.5,0.5,3.5428958021667305,5.450298702420306
gov,25,bible,10,gov,-0.8161200398533139,11.733435571962534,0.5,0.5,0.5,0.5,1.909391413043687,2.230668377273741
gov,25,bible,25,flores,13.258259242489283,-18.45209220870058,0.5,0.5,0.5,0.5,1.4487891662591545,1.4488303308761108
gov,25,bible,25,bible,20.61980337482218,21.60205590647354,0.5,0.5,0.5,0.5,3.285823088727457,4.667996371765696
gov,25,bible,25,gov,-1.821108613855543,14.659039804551716,0.5,0.5,0.5,0.5,2.234093504815349,2.3643589638557
gov,1,bible,1,flores,7.316893226191326,-10.92917253902679,0.5,0.5,0.5,0.5,0.8527937302165859,0.8680668342961813
gov,1,bible,1,bible,8.675844540810562,15.662474806822916,0.5,0.5,0.5,0.5,2.755145584202317,3.8307133512673945
gov,1,bible,1,gov,3.2149839168114975,-0.8728610892522607,0.5,0.5,0.5,0.5,1.2512270542967214,1.3048776806380742
gov,1,bible,10,flores,9.524248333531412,-12.324560936495317,0.5,0.5,0.5,0.5,1.235438512188772,1.2889260158438138
gov,1,bible,10,bible,13.31118594624148,26.52980486787747,0.5,0.5,0.5,0.5,3.723265517990425,5.524061691237518
gov,1,bible,10,gov,-8.085618119297916,27.6747407981247,0.5,0.5,0.5,0.5,2.629631738326471,2.8952073304512926
gov,1,bible,25,flores,10.38490892310982,-13.361787702868316,0.5,0.5,0.5,0.5,1.3604619119995114,1.366214548771657
gov,1,bible,25,bible,14.967700006951873,31.52442662829905,0.5,0.5,0.5,0.5,3.526148266159268,5.31193058083182
gov,1,bible,25,gov,-8.148541067032227,28.79304772851341,0.5,0.5,0.5,0.5,2.858311214827756,2.932368997354969
gov,10,bible,1,flores,10.09265524094667,-15.678782322462906,0.5,0.5,0.5,0.5,0.735815369879927,0.7429230904212754
gov,10,bible,1,bible,16.922136614377823,2.413140296720225,0.5,0.5,0.5,0.5,2.1668523533774353,3.4295891159348515
gov,10,bible,1,gov,9.24233648650706,-13.471960927507915,0.5,0.5,0.5,0.5,0.8529799944645556,0.8551745775144267
gov,10,bible,10,flores,12.173267818880154,-17.061237036764147,0.5,0.5,0.5,0.5,1.1278553999986907,1.1286566032559864
gov,10,bible,10,bible,16.814487179560683,20.72977236339157,0.5,0.5,0.5,0.5,3.4118628503072554,5.258975071465936
gov,10,bible,10,gov,-3.199609685492669,17.111772388161405,0.5,0.5,0.5,0.5,2.0760962624373707,2.4852507528452557
gov,10,bible,25,flores,11.511553610664205,-15.062768894311985,0.5,0.5,0.5,0.5,1.356024691678167,1.3563125495771449
gov,10,bible,25,bible,16.387084946017204,29.376972930114576,0.5,0.5,0.5,0.5,3.385031224582611,4.80744395146706
gov,10,bible,25,gov,-7.202682735392291,25.597191842696976,0.5,0.5,0.5,0.5,2.131563333571808,2.3576267593531726
gov,50,bible,1,flores,10.206375115537702,-15.671412181329273,0.5,0.5,0.5,0.5,0.42689564035395555,0.9270615950407907
gov,50,bible,1,bible,28.35667593729786,-15.640659495438687,0.5,0.5,0.5,0.5,2.2913551850699116,4.975987570162356
gov,50,bible,1,gov,8.451008156052792,-12.37284570815902,0.5,0.5,0.5,0.5,0.3656360403237037,0.7940280918144872
