c0,c1,c2,"c3,1","c3,2","c4,1","c4,2","c5,1","c5,2","c6,1","c6,2","c7,1","c7,2","c8,1","c8,2",rmse,kfold rmse
23.3080628845321,2.0127417876374234,-68.30780922733031,11.194125934953878,5.321548052082775,10.319783734795397,4.566023491240666,3.0806114709570567,-1.6502277464940371,5.528385427235171,-1.61780218408021,2.089243775225562,-17.00751898341157,11.72542169167219,5.410380600971423,4.441854093421149,4.46754703869411
