c0,"c1,1","c1,2",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-4.63425287856966,10.282045336019543,-2.5699784475394014,-1.4966065033975755,9.258658875193307,1.5962769737243951,-4.4778256309893525,-0.9620007842608216,-26.081588858790234,-5.287597063963594,6.509716342441096,6.587806638689173
