train set,train set size,test set,c0,c1,c2,rmse,kfold rmse
gov,1,flores,1.6661552564317432,-0.00024339954275549608,-8.156779717965938e-09,2.556220261574196,2.338573489879156
gov,1,bible,0.0,0.0,0.0,1.1410521460476728,1.1410521460476728
gov,1,gov,2.4166016300656055,-2.617792109866242,1.7888304245083248e-08,4.301889573762642,4.386393201073004
gov,10,flores,1.080149675808772,-3.148121533265186,-9.818312670962798e-10,2.6783767986709837,2.763516050462669
gov,10,bible,0.0,0.0,0.0,2.3958297101421877,2.3958297101421877
gov,10,gov,4.598992429773879,-2.5575098020846294,-9.488615938915519e-09,5.528488446250798,5.578758393797767
gov,25,flores,0.9852294583710327,-3.573722263027823,-1.496227074454729e-08,2.87087938061317,3.0497361577237
gov,25,bible,0.0,0.0,0.0,2.874369496080836,2.874369496080836
gov,25,gov,5.520083925868619,-2.4306549063427276,-1.8308898629287257e-09,6.262523669376474,6.294396275783627
gov,50,flores,2.248033774237171,-2.0186885577123636e-08,-1.8380358631315346,1.8112040182838636,3.157455523573609
gov,50,bible,0.0,0.0,0.0,2.335950912726264,2.335950912726264
gov,50,gov,7.488827537017576,-2.1166836537506257,-2.158565631188286e-09,7.1847692633143,6.726527131910695
bible,1,flores,0.0,0.0,0.0,1.2473972903610142,1.2473972903610142
bible,1,bible,2.2953043075202197,-2.5076541820733973,-9.137428305289099e-10,3.6142863275524006,3.6167453161589207
bible,1,gov,0.0,0.0,0.0,0.74565407529229,0.74565407529229
bible,10,flores,0.0,0.0,0.0,2.4240462041801103,2.4240462041801103
bible,10,bible,3.48381183221332,-2.6277589445145733,-9.400710116997319e-09,4.804617136742995,4.816487030214839
bible,10,gov,0.0,0.0,0.0,1.4676511847165867,1.4676511847165867
bible,25,flores,0.0,0.0,0.0,2.7542694131112158,2.7542694131112158
bible,25,bible,4.02957606601117,-2.6202284140100383,-9.61909999927314e-09,5.199724541325685,5.101010504762984
bible,25,gov,0.0,0.0,0.0,1.6792855623746665,1.6792855623746665
