train set size,c0,"c1,1","c1,2","c2,1","c2,2",rmse,kfold rmse
1,2.9731737067415955,-0.00010067253454215648,-3.77099029303329e-09,1.4188301036049067,0.019785157997736752,8.635327376319925,8.559318529273407
10,4.193636674524572,-4.763411868637768e-09,0.0027402413103740906,3.588566370587394,3.0439953466181278,13.93652215014754,13.848042671667688
25,4.99759196521032,-3.4170079378616557e-09,-9.762132005548035e-06,4.261266032750399,3.598130382535548,15.52497329672673,15.329843652200102
50,6.57228347838029,-6.900013158568353e-10,-0.00015067749170666057,5.934740117962475,5.359338410135873,17.521575723242147,18.063230851360515
