train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,rmse,kfold rmse
cc_align,25,gov,1,flores,10.279963919799748,-6.062431043401526,0.0,0.0,2.279900877723837,2.7249609599028863
cc_align,25,gov,1,bible,-0.6762009913012933,3.684530313360211,0.0,0.0,0.7165884252500027,0.831343876715333
cc_align,25,gov,1,gov,6.6839199941750165,30.49924081643477,0.0,0.0,2.3025180575327497,2.631636344236477
cc_align,25,gov,10,flores,21.843124750598797,-15.939587618915981,0.0,0.0,3.3394473745256175,4.000629202734008
cc_align,25,gov,10,bible,1.5540590180620397,2.226691173495626,0.0,0.0,0.9150710779206381,0.9284932654449017
cc_align,25,gov,10,gov,19.5221398839231,30.191794292493032,0.0,0.0,3.503437440363706,3.7873825660831124
cc_align,25,gov,25,flores,25.295981660696402,-19.3844385441211,0.0,0.0,3.408820523348849,4.076285551145442
cc_align,25,gov,25,bible,0.48262230876529066,5.2024420605704895,0.0,0.0,1.0210173823187547,1.0392798801364236
cc_align,25,gov,25,gov,20.37626663524416,35.488467924783464,0.0,0.0,3.9006083720054345,4.210740994118376
cc_align,25,gov,50,flores,44.26797859253253,-55.43768104221209,0.0,0.0,1.0326926351337555,2.1595149770209137
cc_align,25,gov,50,bible,5.334474970991784,-3.9342354336897007,0.0,0.0,0.5460911809041279,1.141958473211381
cc_align,25,gov,50,gov,22.86600473515458,38.48358415829854,0.0,0.0,4.991963178229233,10.438942871399785
cc_align,25,bible,1,flores,0.8255824270503175,1.699091890132769,0.0,0.0,0.6778411801642119,0.7266030758601034
cc_align,25,bible,1,bible,14.958450380532788,6.337560774469723,0.0,0.0,2.6905150562537745,2.7429008960591643
cc_align,25,bible,1,gov,1.9556235782767277,-1.8568823772444716,0.0,0.0,0.4835489366433924,0.5391001886902779
cc_align,25,bible,10,flores,1.3211658098255272,2.951263724994455,0.0,0.0,0.9363105353440221,1.0460955322522605
cc_align,25,bible,10,bible,25.372218511399957,4.717448151889305,0.0,0.0,3.525094640817494,3.5465267226455133
cc_align,25,bible,10,gov,-0.25898293913660075,3.8065184351246373,0.0,0.0,0.8539556907365671,1.010667757402274
cc_align,25,bible,25,flores,0.3613732840623177,5.282594121915294,0.0,0.0,0.9854878720367366,1.0636475303554749
cc_align,25,bible,25,bible,29.97982181399901,3.536822046611717,0.0,0.0,3.5223487752454385,3.533155296387151
cc_align,25,bible,25,gov,-0.4474206855796277,4.833335633189362,0.0,0.0,0.9063119678486906,1.0580460051589253
cc_align,100,gov,1,flores,13.690742578311882,-10.241641140348625,0.0,0.0,2.0745541904069045,2.443269876927597
cc_align,100,gov,1,bible,-0.017409912768021108,2.90963346916509,0.0,0.0,0.7018559434556958,0.8214191246790493
cc_align,100,gov,1,gov,11.949542477869059,23.415388521450666,0.0,0.0,1.995055735805968,2.1989329552553207
cc_align,100,gov,10,flores,21.983089782316828,-13.568922536568987,0.0,0.0,3.2031509966296685,3.8233724097596813
cc_align,100,gov,10,bible,0.021509221517960538,6.253886217130099,0.0,0.0,0.873432468955517,0.9021572897577625
cc_align,100,gov,10,gov,18.99372272555047,32.3455712688893,0.0,0.0,3.5219802171802392,3.7635777483858757
cc_align,100,gov,25,flores,25.357675887840834,-16.861690336311955,0.0,0.0,3.1160711449280956,3.603337608272149
cc_align,100,gov,25,bible,-0.18136062064371783,7.464191921656151,0.0,0.0,0.8887310934428133,0.89427313123078
cc_align,100,gov,25,gov,20.251951551176845,36.584993204109026,0.0,0.0,4.029971885571634,4.267694486307937
cc_align,100,gov,50,flores,47.316454582704516,-58.17425990724791,0.0,0.0,1.3250238633245364,2.770823430198783
cc_align,100,gov,50,bible,6.090561349023591,-3.5914760644585333,0.0,0.0,0.3585117311730291,0.74970173616383
cc_align,100,gov,50,gov,22.07110007182426,40.278596698392796,0.0,0.0,5.171219042620552,10.81379376912228
cc_align,100,bible,1,flores,1.2550473781770617,1.2532150631635623,0.0,0.0,0.6748040922010907,0.7172171093450558
cc_align,100,bible,1,bible,17.583157543925058,2.558767443107705,0.0,0.0,2.7071551711160975,2.7507662610039127
cc_align,100,bible,1,gov,1.8781264835219946,-1.2788140423795,0.0,0.0,0.5556679110243911,0.6201578328579834
cc_align,100,bible,10,flores,0.5788262132309988,5.404130797512351,0.0,0.0,0.942411920663565,1.0209675937651956
cc_align,100,bible,10,bible,24.98449580096271,6.325808417681012,0.0,0.0,3.6227332839295956,3.646888908020954
cc_align,100,bible,10,gov,-0.8544480429700693,5.85740838697074,0.0,0.0,0.8467984277494189,0.9709950701641441
cc_align,100,bible,25,flores,-0.5929894644330815,8.302895284483132,0.0,0.0,1.0853462178559847,1.1805271991594566
cc_align,100,bible,25,bible,31.83373739869608,0.6728253924139431,0.0,0.0,3.555877530751454,3.566036285798191
cc_align,100,bible,25,gov,-2.1905677623475373,8.958847904705587,0.0,0.0,0.8991799095108685,1.0072971247700606
gov,25,bible,1,flores,2.124518486927376,-0.24195329350082118,0.0,0.0,0.9032314759713491,1.001723015411208
gov,25,bible,1,bible,19.605198753306475,-1.9920754641706042,0.0,0.0,2.299104026578093,2.4112111982075772
gov,25,bible,1,gov,2.207858689051984,-0.17071876464577412,0.0,0.0,0.881767609226814,0.9894135708122361
gov,25,bible,10,flores,2.3443300102585862,1.9735588991582282,0.0,0.0,1.3352533598462153,1.5656889640945417
gov,25,bible,10,bible,28.29888878267396,-0.5807743370346973,0.0,0.0,3.6324927802306783,3.683179837095088
gov,25,bible,10,gov,-7.895483988608828,25.64029385443376,0.0,0.0,1.361764522940054,1.739156971468763
gov,25,bible,25,flores,0.796303606995296,5.525619040753711,0.0,0.0,1.5427962855542912,1.7820242234376398
gov,25,bible,25,bible,33.51516185673626,-3.1773146419984233,0.0,0.0,3.3579275197605196,3.370978724388923
gov,25,bible,25,gov,-9.613400193149378,29.988813319742977,0.0,0.0,1.6030088020392113,1.902481871835473
gov,1,bible,1,flores,0.4984163376725949,2.1793617363020883,0.0,0.0,0.9184625771196208,1.0104808780549652
gov,1,bible,1,bible,13.690307522478905,6.120201803508195,0.0,0.0,2.783486350734236,2.861490098162998
gov,1,bible,1,gov,-3.1682375417391606,11.519226310499628,0.0,0.0,1.0837357715441995,1.2640719952465218
gov,1,bible,10,flores,-0.1822528240876977,6.377784956567236,0.0,0.0,1.2537263755832044,1.5086676164787296
gov,1,bible,10,bible,25.246382257904465,3.679511684001288,0.0,0.0,3.8197382381020906,3.881121334680318
gov,1,bible,10,gov,-13.401793381873631,38.36050398999348,0.0,0.0,1.8450574038896064,2.1348047180348058
gov,1,bible,25,flores,-0.2540677501871415,7.139130632059324,0.0,0.0,1.3765648434407411,1.6026390053341475
gov,1,bible,25,bible,28.41323911685952,5.803605657196477,0.0,0.0,3.662864057019398,3.7056499626485238
gov,1,bible,25,gov,-13.530458143598654,39.62092944694969,0.0,0.0,2.106697199860488,2.2855189874106383
gov,10,bible,1,flores,2.2531524906445055,-0.6473526216892641,0.0,0.0,0.8990895029089038,1.0249072207339154
gov,10,bible,1,bible,19.64962931081238,-2.8556533143186296,0.0,0.0,2.162756640001999,2.290279033017222
gov,10,bible,1,gov,1.3584390929916403,1.6741089115666303,0.0,0.0,0.9577693004826967,1.093020037691813
gov,10,bible,10,flores,1.7382263979134878,2.9958408959967566,0.0,0.0,1.2502276896765636,1.456470021435571
gov,10,bible,10,bible,27.88599738412101,-0.5168649941898282,0.0,0.0,3.4797712207157754,3.5470364903761578
gov,10,bible,10,gov,-9.180455311091386,28.953244768948505,0.0,0.0,1.4675498817093402,1.8385934024237371
gov,10,bible,25,flores,0.419416517318468,6.296814553309351,0.0,0.0,1.40331640180226,1.6205212164631067
gov,10,bible,25,bible,31.40165088788301,0.5797259486301451,0.0,0.0,3.5212223515513696,3.5277337448409494
gov,10,bible,25,gov,-10.90250161883597,33.115483049107254,0.0,0.0,1.420978219765967,1.6571123622224175
gov,50,bible,1,flores,7.566130205819886,-11.021531488385966,0.0,0.0,0.4106835147489736,0.8588007586413196
gov,50,bible,1,bible,25.055560016000598,-9.711902029201665,0.0,0.0,2.306580082343787,4.823404513737975
gov,50,bible,1,gov,6.373295420689639,-8.714847011009523,0.0,0.0,0.3528266020701844,0.7378132849675779
gov,50,bible,10,flores,8.443924505837256,-10.84967169842621,0.0,0.0,0.3168937885371811,0.662672389525604
gov,50,bible,10,bible,30.990667491153726,-1.9157696507665254,0.0,0.0,3.351867665704261,7.009257291868213
gov,50,bible,10,gov,0.4092290922361291,9.908911350954769,0.0,0.0,0.20381842484061855,0.4262148623442828
gov,50,bible,25,flores,7.253483069994119,-8.031939425439495,0.0,0.0,0.38043582761497796,0.7955483116976054
gov,50,bible,25,bible,35.67991612024582,-3.0551821798489787,0.0,0.0,3.1450025825047123,6.576671368701661
gov,50,bible,25,gov,0.6471862286019286,10.673483671548547,0.0,0.0,0.1796640679151006,0.3757044834522677
bible,25,gov,1,flores,9.466140414867859,-6.618510588350296,0.0,0.0,1.9060477217372562,2.3311591205174995
bible,25,gov,1,bible,2.174990406180854,2.224888147462296,0.0,0.0,1.7131669446319222,1.9199663054532252
bible,25,gov,1,gov,8.864293298804343,25.05779556028081,0.0,0.0,1.3667001296374501,1.7125194875526117
bible,25,gov,10,flores,22.73372466211604,-20.001853786795934,0.0,0.0,3.276092514073462,3.994266312749496
bible,25,gov,10,bible,4.060087416539393,10.02628170418232,0.0,0.0,2.326538224548917,2.5603844508205573
bible,25,gov,10,gov,19.859881181366184,29.069175154125816,0.0,0.0,3.5068518023197743,3.740845794258404
bible,25,gov,25,flores,25.37822177099363,-21.254180112857807,0.0,0.0,3.3329218021058926,3.9764556202279
