,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,"[-1.0, -0.5, 0.0, 0.5, 1.0]",0.0,[-1.0],1.154797170181139,[1.0],3.6211554101180803
kfold,[0.5],0.03849709828884206,[1.0],2.2301186521846112,[1.0],17.918291568318093
