train set size,c0,"c1,1","c1,2","c2,1","c2,2",rmse,kfold rmse
1,2.02828660097067,-2.9196029727082178e-09,0.01289480553629712,1.5174791219203319,1.0577507571780163,8.627587749812175,8.549107229428788
10,3.837003336275758,1.5369852565593094,5.9614096642785905e-12,3.302394336280689,2.821214219934803,13.88305984638992,13.82261780476764
25,3.109531598878596,1.5059922126329643e-09,0.0025330647780262973,7.904801312126455,2.8669514655857236,15.390268511275988,15.364013500075412
50,11.719850544827946,1.4668707721319445e-08,9.948713947572995e-05,5.536602949301155,-0.0005357536491821999,17.458577627004253,18.136704890496596
