train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,rmse,loo rmse
cc_align,25,gov,1,flores,-15.635207144513803,-4.728147737650911,0.8032075830818671,1.5264925641323768,1.5692062522199874
cc_align,25,gov,1,bible,-7.757125845207276,-3.3895392430907894,0.6933120722007411,0.5960680592652944,1.0174085823882275
cc_align,25,gov,1,gov,18.528065467361184,-5.490728829153446,7.147587441012455,1.9105273689041418,1.9105620593168173
cc_align,25,gov,10,flores,-21.353895252823794,-5.328264014248522,0.8256792125722461,1.4880751570806816,1.9703187196818315
cc_align,25,gov,10,bible,-2.6409909491155728,-2.1353936817854815,-0.3061485986297298,0.7999306249098804,1.1712046215485437
cc_align,25,gov,10,gov,31.199818904207124,-7.923452422323663,12.482688267268225,0.9699230417671528,0.9776754403731481
cc_align,25,gov,25,flores,-21.08713806639008,-5.372101784091622,0.8063923156818578,1.317374040479999,1.8591592196147817
cc_align,25,gov,25,bible,-2.71194366491835,-2.384217871175822,-0.08791077953269329,0.9655530108601795,1.5761492956498793
cc_align,25,gov,25,gov,33.8406305582785,-7.785738611449186,11.469272919440971,0.8730147815577433,0.8868473095779723
cc_align,25,gov,50,flores,-9.395411717043245,-4.571908736720088,0.15136571347824582,2.2932668186396043e-15,1.2819781144050595
cc_align,25,gov,50,bible,1.652896957337284,0.816385040418901,-2.7805156369813044,0.2750455870049554,0.367319408292406
cc_align,25,gov,50,gov,19.02724332984536,-6.137759668104046,3.3369264733787105,5.801557143511545e-15,1.460590261130926
cc_align,25,bible,1,flores,-4.628352758635039,-2.6890561128025556,0.284849294591934,0.5939057478928377,0.778768840236519
cc_align,25,bible,1,bible,16.975062054526948,-13.507672248523859,30.752445575384833,1.5185431547028598,1.5435250033470223
cc_align,25,bible,1,gov,-5.398188625939724,-2.6937337938824535,0.26563732407140395,0.34525279119219104,0.35450501490399217
cc_align,25,bible,10,flores,-7.337050941706234,-3.4929678077739514,0.5655658057995462,0.7483753879970731,1.2450429848679476
cc_align,25,bible,10,bible,26.079271544760378,-15.297167708559448,34.352997122530425,1.485964681928134,1.5499094573667775
cc_align,25,bible,10,gov,-8.136786201172752,-3.5669194181729242,0.7895265725428927,0.7243985561871175,0.9604590059970548
cc_align,25,bible,25,flores,-6.358017470058764,-3.358747477244159,0.5086709938213748,0.8736473937932386,1.6215651717215855
cc_align,25,bible,25,bible,30.091931454104785,-15.660060353652328,35.374574995504375,1.4710238351582263,1.5421474283054895
cc_align,25,bible,25,gov,-8.007567579673033,-3.5906443107763035,0.7794836821866866,0.7911257249929808,1.1480555832451622
cc_align,100,gov,1,flores,-13.179947495648246,-4.568270445487175,0.6442993006475624,1.2685896347945607,1.2848447710686859
cc_align,100,gov,1,bible,-7.614126266709597,-3.4037141708697645,0.6866019732035825,0.5562149224687885,0.917843258740449
cc_align,100,gov,1,gov,21.491427175416025,-6.092119635663513,9.732274743979,1.3716212118078557,1.3737304135613873
cc_align,100,gov,10,flores,-17.599797073636935,-5.221512985444319,0.8080242283269334,1.6452922377075452,1.970214136026551
cc_align,100,gov,10,bible,-1.0683878999049845,-2.085687910666285,0.14525190340068508,0.9151018750098543,1.2238828555082462
cc_align,100,gov,10,gov,31.65383118962756,-7.841601425958114,12.191275206207283,1.0970280659173348,1.1237670517222347
cc_align,100,gov,25,flores,-14.693446210913514,-5.084468829287234,0.6522775005480668,1.4387425517565922,1.9549348020588362
cc_align,100,gov,25,bible,1.6669688585058946,-0.4833799116972403,-0.8561313652280643,0.9586898884578848,1.4154220841167744
cc_align,100,gov,25,gov,34.33377967865111,-7.983492926028974,11.952772104407565,0.9269858326488536,0.9866341156735949
cc_align,100,gov,50,flores,-6.3505283552490885,-4.375563340377138,-0.06274317743014404,1.4503892858778862e-15,0.5515149991053147
cc_align,100,gov,50,bible,2.893031258640123,1.0176348181362693,-2.631681784394981,0.13783859004163285,0.41231059292082095
cc_align,100,gov,50,gov,18.867610362780436,-6.186009279216728,3.400038376594775,1.0048591735576161e-14,1.442313144739933
cc_align,100,bible,1,flores,-4.519604627461958,-2.6729375129702717,0.21872601244505943,0.5674492517046152,0.7932240265793324
cc_align,100,bible,1,bible,17.67583693051628,-16.765516113079244,39.7314831018608,1.3476827100405415,1.361942334722708
cc_align,100,bible,1,gov,-5.967741766165242,-2.8854732754632826,0.3248059437343124,0.3869176311206689,0.45853702774504157
cc_align,100,bible,10,flores,-5.610097624886488,-3.294828338926193,0.5195874468671687,0.8555313577868376,1.5260686027020423
cc_align,100,bible,10,bible,26.414579270713713,-14.569891739364722,32.14093180947065,1.4454734793930062,1.5277417920717098
cc_align,100,bible,10,gov,-6.445570337638017,-3.3736570339239456,0.7717630316410512,0.8084118249600111,1.1443615742250661
cc_align,100,bible,25,flores,-6.070330774059125,-3.4699633563966485,0.6319510989537682,1.0533037300647643,1.9274770786583892
cc_align,100,bible,25,bible,30.51572511961201,-17.663038861950113,40.99048494587279,1.5240059598790696,1.5731771139835444
cc_align,100,bible,25,gov,-5.701222776718213,-3.311691419303693,0.8045972881216723,0.9537198495573035,1.5228594361357217
gov,25,bible,1,flores,-8.801970902909792,-3.5214196979230645,0.46683289846909054,0.5828098384714561,1.0718889753670025
gov,25,bible,1,bible,17.524999909003544,-63.83172005230293,171.84482530792425,0.9195107584451233,0.9219547494195636
gov,25,bible,1,gov,-8.719013077820499,-3.5457285709952937,0.5030981452456847,0.5664285599321542,1.0183738910957654
gov,25,bible,10,flores,-12.547272932786695,-4.2219427922176935,0.7801767524138982,0.8571443617693889,1.609021956486588
gov,25,bible,10,bible,26.280579175852687,-21.74208808742121,52.190051662084066,1.277638150721393,1.295976168077229
gov,25,bible,10,gov,-8.536899600605286,-4.493132564245411,1.644870393154604,1.6371404456924987,2.935699370874744
gov,25,bible,25,flores,-13.24973660824717,-4.332420079376927,0.8324772885528597,1.125278900825168,2.2110871189368413
gov,25,bible,25,bible,30.35938515285678,-21.906564230963028,53.14122384488276,1.4973742581166325,1.5185513908043278
gov,25,bible,25,gov,-6.859537837027303,-4.3378132410492105,1.5787613818201853,2.090205006431609,3.640005665349384
gov,1,bible,1,flores,-7.48925600604257,-3.284685656069845,0.46167248700718766,0.7601397987373529,1.0796648492551733
gov,1,bible,1,bible,15.624729847455201,-14.18087712472013,32.67227197771304,1.6919688992302857,1.7010713895488778
gov,1,bible,1,gov,-7.068659578112199,-3.7109911204390342,1.0602233986863594,1.144860977285928,1.6725958374989887
gov,1,bible,10,flores,-10.988389339457349,-4.139498579976745,0.9367057059286172,1.0121656980163607,1.5659303143983616
gov,1,bible,10,bible,25.354644186764173,-17.398371425391677,39.980375708140414,1.6871614328232403,1.7127613855745838
gov,1,bible,10,gov,-3.5165925689144206,-4.312297937374813,2.187297277532554,2.5329647987545196,3.7727477050485683
gov,1,bible,25,flores,-11.192105977488296,-4.147438339139171,0.8582906076551267,1.1290106016675783,1.9578289244205345
gov,1,bible,25,bible,29.595577169433017,-15.28384193976062,34.13019834760692,1.499403009537275,1.554418704353793
gov,1,bible,25,gov,-0.22819218575391437,-3.867447861937496,2.20612403485259,2.877087188849585,4.165525901734426
gov,10,bible,1,flores,-9.253184451280253,-3.602821017612701,0.5316159588513585,0.5716431962284244,0.918438232153537
gov,10,bible,1,bible,17.199999957541188,-66.13453344229347,178.58261647819313,0.9273618655696814,0.9349990179315585
gov,10,bible,1,gov,-9.022655007562657,-3.6532021195188373,0.609143198579188,0.6943503732442766,1.1450810700636915
gov,10,bible,10,flores,-11.3672906384254,-4.100563488032621,0.7651727337957092,0.8660181326791141,1.5961764378924046
gov,10,bible,10,bible,25.988421335110637,-23.299963247364737,56.74504114562351,1.269013509772054,1.2783665941717919
gov,10,bible,10,gov,-6.5652739221520555,-4.451663606164712,1.8756479256321787,1.8355608620079418,2.8807937478389873
gov,10,bible,25,flores,-11.69180600780197,-4.199869598733827,0.8297433796885239,1.0844129842619572,2.082944855858348
gov,10,bible,25,bible,30.063417214625066,-17.446240198677444,40.4580938195262,1.5675265793119955,1.6192581758895888
gov,10,bible,25,gov,-2.1971443004182962,-4.069124383601086,2.1638207585966645,2.0665980409799536,3.2274544812291617
gov,50,bible,1,flores,-2.968766134278841,-1.7592961552525177,-0.8250753565774493,6.903647322763728e-16,0.08627351945230535
gov,50,bible,1,bible,-10.082141216166088,-5.658907510790989,1.7211128765278887,1.1045835716421965e-14,1.7520901663705761
gov,50,bible,1,gov,-1.8275631321823131,-1.270295616381748,-1.0362324853961153,3.218983121437562e-14,0.0454459474942344
gov,50,bible,10,flores,-3.340169696100323,-2.3808237335715816,-0.30332100977953136,1.3897036088606546e-13,0.16802565257271973
gov,50,bible,10,bible,-4.236996030984272,-5.990300953475952,2.0164407948471643,2.0282645364943307e-13,0.6910484776211915
gov,50,bible,10,gov,3.8773636699373797,-2.251718777193604,3.0746360506305055,0.3343751867588031,0.41088204012911567
gov,50,bible,25,flores,1.259938375598808,0.705389349037919,-2.8549260932554783,0.004746106595131817,0.020909246778630517
gov,50,bible,25,bible,0.8781904712846881,-5.924063284349001,1.9694682662868301,9.173067274558417e-15,0.2078496319298777
gov,50,bible,25,gov,5.293894232745141,-0.9045979255967262,2.1648897401421903,0.5775597360725461,0.7329531891253627
bible,25,gov,1,flores,-17.050145484456543,-4.761665652987778,0.8303914244434965,0.8643956335411501,1.2254084269290249
bible,25,gov,1,bible,-13.00061109194738,-4.173331742253208,0.6250105783660513,1.264937005708004,1.973262988703082
bible,25,gov,1,gov,13.351131566262067,-4.550718478270974,3.066585152012805,1.0969899018777822,1.2158986006456336
bible,25,gov,10,flores,-24.11879502010162,-5.405999798359056,0.8584295146839894,1.1370003932520534,1.529040396296807
bible,25,gov,10,bible,-2.1492366241747334,-3.927764567425998,1.0912584299518635,2.3087318398714216,2.308824162557711
bible,25,gov,10,gov,31.095075060551487,-8.085335193125067,12.97199765977179,0.8392697475249551,0.8652386524140399
bible,25,gov,25,flores,-21.555103878290186,-5.339109553432979,0.7743284634891611,1.209091948459755,1.6806476586883414
bible,25,gov,25,bible,9.392800092421657,-6.3818249565381375,13.66712778463637,2.6232484233124373,2.624755208819882
bible,25,gov,25,gov,33.53888782557155,-8.03343577676722,11.950139587893943,0.6642021889287131,0.7570548726012124
bible,25,gov,50,flores,-13.175614499261378,-4.7487130062119745,0.23534073221227442,2.2932668186396043e-15,1.3060188034302356
bible,25,gov,50,bible,-4.115251943788742,-4.391347892568884,1.020484878705599,1.0255800994045674e-15,0.594368565376621
bible,25,gov,50,gov,23.400854453136937,-6.124964510124945,3.9724498994521698,0.0,1.425912229197126
bible,1,gov,1,flores,-12.659217902770653,-4.353522524328255,0.76979264551976,1.768449726629568,1.9199891105361813
bible,1,gov,1,bible,-2.643010347157736,-2.6766286558832317,0.027210253923022433,2.0286385932744633,2.1947179375493815
bible,1,gov,1,gov,16.171011636400745,-5.769144854422606,8.55491738329792,3.4390549547814757,3.4544478864322206
bible,1,gov,10,flores,-22.653146246862917,-5.293297259945296,0.8226949888985314,1.8268331521290215,2.0109671149826958
bible,1,gov,10,bible,6.790122890090689,-5.186836894561559,11.354115203405216,2.5914137072430696,2.591532845067065
bible,1,gov,10,gov,30.469621863272685,-8.465325855479305,14.092453221295832,1.3348735042342708,1.3585437970123402
bible,1,gov,25,flores,-22.727530846915986,-5.361395627085448,0.7810695044216891,1.514348949394161,1.875593058641522
bible,1,gov,25,bible,6.830213502076101,-5.50077679074147,10.864020634878232,2.5682173276666935,2.5701162814622243
bible,1,gov,25,gov,33.495348368255094,-8.103750294402191,12.381296817514714,0.6908015637877613,0.7254492611051335
bible,1,gov,50,flores,-14.913557748767973,-4.865128769008774,0.32593206273523223,2.5121479338940403e-15,1.4823546889667603
bible,1,gov,50,bible,-0.5956988558057372,-3.7785274122185255,1.106480141117626,1.4503892858778862e-15,0.30234443158024243
bible,1,gov,50,gov,17.236481277138658,-6.167391506144814,3.2684527021189984,4.1023203976182695e-15,0.9492782016694343
bible,10,gov,1,flores,-16.233354245187545,-4.636204164330031,0.7217376468574747,0.9647832271027176,1.2346173465976227
bible,10,gov,1,bible,-10.76999849488503,-3.920876813680746,0.5311290595077112,1.4350775179255215,2.0576504324615468
bible,10,gov,1,gov,14.936928666298007,-4.500195757249866,3.807373596630817,1.2744761246452478,1.2935552269766217
bible,10,gov,10,flores,-23.056016100743363,-5.3086535765331035,0.7720575265653572,1.2521761093293122,1.7330407699466472
bible,10,gov,10,bible,0.7477818464276573,-3.4615366421208646,1.099968871094326,2.6175603126715403,2.6189692298859604
bible,10,gov,10,gov,30.559110018142466,-7.841182858032914,12.194597297486418,0.9933143248510089,1.0232283723203437
bible,10,gov,25,flores,-21.924086938198492,-5.336758916023512,0.765154798263764,1.3227846189737265,1.9397401013748967
bible,10,gov,25,bible,8.84487150505466,-7.054176241082208,15.390986484040763,2.5370362213098403,2.5415542854550157
bible,10,gov,25,gov,33.60312955440125,-8.018918222507734,12.080727426425726,0.6876511248239884,0.7538279668125386
bible,10,gov,50,flores,-12.374376192999788,-4.683199146684768,0.2128272868317134,8.580618731806452e-15,1.2514145812909108
bible,10,gov,50,bible,-5.4069388698979335,-4.455648665762505,1.0342193342271626,3.697781635498623e-15,0.9577734100170083
bible,10,gov,50,gov,20.940053709961074,-6.116153431159281,3.601819442259101,4.1023203976182695e-15,1.2093528587651767
