train set size,c0,c1,rmse,kfold rmse
1,1.5815376479553758,2.075716087845164,8.162062133518184,8.150401962653298
10,2.209148941925867,2.5409867197727944,13.661008425902383,13.654080544129688
25,2.4640044810076556,2.5819813381708165,15.301888868035652,15.294883787958453
50,3.5388955970328,2.3671697194737806,17.490647708221992,17.758141469006414
