train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,"c1,1","c1,2","c2,1","c2,2",rmse,loo rmse
cc_align,25,bible,10,bible,544.0094736768089,-609.551076652066,661.1295338553255,-1198.6004940568678,927.0507151483143,1.1868050806727761e-11,0.8271330036144072
cc_align,25,bible,10,gov,-185.77236994265954,902.0061989000665,-956.6340927455509,24.99603857863363,-68.34247380147741,1.466599584971756e-10,0.8187041367532439
cc_align,25,bible,25,flores,-193.43898908444473,829.4767555015773,-877.8970440579976,97.40099382750871,-120.43236966014045,2.802034091827918e-12,0.7686611908051023
cc_align,25,bible,25,bible,576.2632612465837,-786.0244439614598,847.5542999913812,-1178.223564088603,921.9833794402435,7.649546146513037e-13,0.9819104261709849
cc_align,25,bible,25,gov,-197.13851148032325,935.2400020644507,-991.3452105054338,40.25842722299227,-81.72069104797579,8.291532078087491e-11,0.8518334422505532
cc_align,100,gov,1,flores,-482.7803437085633,2276.624461621266,-2425.3903534195106,128.60960088774698,-224.41937713564548,5.997638352013794e-10,2.085393578690498
cc_align,100,gov,1,bible,-181.19881232274525,756.3911227366623,-803.6942973898028,97.10841023443214,-113.02763326217664,3.022282592985857e-13,0.7041012018663747
cc_align,100,gov,1,gov,59.61009102924624,733.7717464839111,-764.8191636229619,-563.6511128797553,386.3197454770429,2.8645537221767277e-13,0.52693077786883
cc_align,100,gov,10,flores,-905.3106684810492,3732.1036919182357,-3982.7332134998965,548.6187237133373,-610.5170674201355,1.5938083852345732e-11,3.4964544189225752
cc_align,100,gov,10,bible,-19.100718418506172,462.51534689283255,-480.5294701874529,-203.58430661769233,117.68655152351579,2.1056715955814953e-13,0.36732777054449917
cc_align,100,gov,10,gov,123.64952171716737,617.4586680100408,-647.1081878740204,-675.5556282942979,495.6035695162692,3.472947983553336e-13,0.39710776233187756
cc_align,100,gov,25,flores,-858.9619541830893,3434.9925885289035,-3667.3592675183595,596.0533715342366,-632.6523056599433,7.380571947365202e-12,3.238947767903356
cc_align,100,gov,25,bible,23.492270285678625,306.78357151956556,-312.54311817674403,-236.07437807152925,148.25494825289843,1.735133321902381e-14,0.21850349886398698
cc_align,100,gov,25,gov,140.18758787910528,494.7970420248936,-519.570532141329,-651.6072813120528,492.7630321189821,3.7328861528077646e-14,0.2921204861876422
cc_align,100,gov,50,flores,35.38532250389535,-6.204465904143985,-11.80374403804439,-3.849570868612466,-21.238016661073456,1.171283902404098e-08,1.6435693130996092
cc_align,100,gov,50,bible,5.942959758812565,1.1965250224599178,-0.09961311935044123,-0.599915419380659,-3.7001919143354827,4.1207293168365854e-09,0.21287051200291113
cc_align,100,gov,50,gov,12.098010646289504,-9.460884710952103,-13.349884553315903,29.38672722266265,35.57911854528777,3.3321162268302844e-08,3.912347520125929
cc_align,100,bible,1,flores,-81.39622945241872,503.48357119831115,-531.0588350749055,-45.674933464335325,1.6846044104611255,1.3994480296819376e-11,0.44248353203646734
cc_align,100,bible,1,bible,371.92853012023716,-119.48444376199969,139.45217836313037,-994.0912118389917,743.9505121144016,5.066723510378144e-12,0.3374456712853398
cc_align,100,bible,1,gov,-102.41174433542074,521.4709641147202,-553.6247802029407,3.799495187395569,-33.90850972002826,1.4584142074696521e-10,0.4711864343232742
cc_align,100,bible,10,flores,-175.28219509452526,795.2769954051475,-840.958915676439,64.11129605676769,-94.08486526854944,4.817900525891104e-12,0.730084090937462
cc_align,100,bible,10,bible,541.3416279365124,-619.2887726152553,670.9771393667319,-1186.1863919231553,920.5177879471178,2.7782028584019305e-10,0.8330905560129748
cc_align,100,bible,10,gov,-152.43783560518213,808.7145486362382,-854.8995125926972,-17.90246218423491,-32.68407996342361,1.0852761557455971e-11,0.7238362958594093
cc_align,100,bible,25,flores,-207.6729326039971,924.1847270424923,-976.6329232670677,84.22764411931368,-115.75130272356306,1.0501756551451413e-11,0.8503456323092111
cc_align,100,bible,25,bible,583.463038435697,-793.4650718048258,854.3058880273752,-1192.4802443194924,932.2399839229514,1.353939136379565e-12,0.9913465015807457
cc_align,100,bible,25,gov,-151.0034027160745,800.0996971262992,-843.5391764200409,-17.065592469947887,-33.28614450579392,2.4798059106514204e-11,0.7153239079639586
gov,25,bible,1,flores,-225.9115208204421,874.2232808254416,-930.6495296985822,165.90844008183092,-172.11638375189648,5.193665046579439e-12,0.8265656632320834
gov,25,bible,1,bible,152.50802850797473,340.5468158828714,-361.26391263109866,-613.9435750411575,444.0841067447095,8.307472896432932e-12,0.16734921117778123
gov,25,bible,1,gov,-226.85010375888638,882.8448985111473,-940.0120285528325,163.50008208358804,-170.38375209864026,1.9698605550048924e-12,0.8338601113841009
gov,25,bible,10,flores,-408.2490035751803,1496.8122925423934,-1595.9615919960347,342.308173232664,-332.5958080809443,1.5037129903345056e-12,1.429144586225555
gov,25,bible,10,bible,430.7239364963845,-341.78933401331903,366.9995460581775,-1021.0178364482633,787.3029998383472,5.779900742101109e-10,0.5421128746005128
gov,25,bible,10,gov,-396.27385553132723,1630.9998565730098,-1726.9923116076359,215.5769849351711,-239.02420978617744,1.1144325006378922e-11,1.516636567863835
gov,25,bible,25,flores,-458.26292685197217,1657.766071397427,-1765.733643923789,395.9234364945071,-380.7602660631636,9.140297799512256e-13,1.5858346175508213
gov,25,bible,25,bible,536.5781387848799,-664.8575831838174,715.1480728543545,-1126.29778990322,875.034381226815,2.3356105914426112e-11,0.8593578704006833
gov,25,bible,25,gov,-342.33805740768935,1624.381513831085,-1711.6591712668626,62.92425637430155,-131.60018444152323,8.851007487372827e-11,1.4733449204387932
gov,1,bible,1,flores,-154.21708466682628,804.3286790326516,-851.0892150539013,-7.681756606072883,-42.43518709315758,1.911000926688463e-11,0.7226846789483327
gov,1,bible,1,bible,341.1034635525714,203.7268441753132,-198.3996524786529,-1098.1577458654303,799.6338699268749,8.473360805254399e-12,0.07084125262506537
gov,1,bible,1,gov,-195.9162465366143,1052.9149561023567,-1111.487554665728,-34.22192376641479,-32.933867795554974,6.083092527082812e-11,0.9393043541493473
gov,1,bible,10,flores,-333.66536895293086,1418.367750810695,-1507.1667453479276,162.89555213718384,-196.32773535368477,1.1019855403390241e-10,1.3160892503860921
gov,1,bible,10,bible,500.5942159566753,-222.87556140171316,250.6752791798152,-1300.1359541424558,980.9131564583647,2.9010540731712564e-11,0.5008613644168378
gov,1,bible,10,gov,-202.84624984465424,1527.7071648824415,-1597.353198964424,-297.86941528901036,137.5559342606387,7.337373642830607e-13,1.3008039360629566
gov,1,bible,25,flores,-360.81113862294694,1468.5580787529648,-1560.0909938372474,216.2643545744982,-239.51872031966724,5.1208786391112145e-11,1.3731465724601135
gov,1,bible,25,bible,509.24431015217203,-399.7789946248702,437.8678458089859,-1210.3743295020572,925.9287742212089,1.7205806137673938e-11,0.6407609072417639
gov,1,bible,25,gov,-82.62810828947994,1328.0240846141592,-1376.0241583153777,-530.9770281611166,312.4534974780213,1.95421278926644e-13,1.065043263089761
gov,10,bible,1,flores,-228.94156451423294,933.5369700903068,-993.8320443605484,139.25340742720294,-155.3381828015971,5.6346769021187094e-12,0.8742139700416416
gov,10,bible,1,bible,116.5801456457093,442.3951722923463,-470.23518750313224,-566.7941381530588,402.96940394697396,7.588196727103162e-12,0.2701980978370769
gov,10,bible,1,gov,-236.29421952280094,983.048051835286,-1045.0411493589484,131.67177100273545,-152.2818496429049,1.6592133415014858e-11,0.9165896999597397
gov,10,bible,10,flores,-363.7483277017102,1370.2868391075951,-1459.515894075673,284.1472838342814,-283.55919700271005,2.1122055367383226e-11,1.3011717396635496
gov,10,bible,10,bible,387.09549564592305,-154.8273469061909,168.88406419779946,-1001.0892123531038,760.9754525322384,3.644209555970235e-11,0.36902343637623525
gov,10,bible,10,gov,-314.14249697298135,1580.7240019131334,-1667.3831413886062,0.6970197200197251,-79.63814365442283,1.8021950695877956e-09,1.4207698051360562
gov,10,bible,25,flores,-401.6625011934892,1495.853101857551,-1591.7367441323088,322.7093758434425,-318.4959538442049,6.308755760933824e-14,1.4225595652481575
gov,10,bible,25,bible,604.0355812343957,-853.5296849426273,919.3315129546905,-1218.5448680854233,953.3895933467188,9.444307947088194e-12,1.0517603142469496
gov,10,bible,25,gov,-170.11475463365008,1205.6119553052351,-1259.9864748672296,-203.808625339817,86.67287194720565,2.1957509815501645e-12,1.0330640467050092
gov,50,bible,1,flores,5.898454653687704,-0.48370005790641357,-1.6197188185958469,-1.5634139216728449,-4.938507453323002,2.477436135680643e-08,0.03219084023314039
gov,50,bible,1,bible,13.499969492359375,-10.465206803587822,-13.32846718047232,12.183509135052384,11.132693647480398,1.667874762962996e-08,2.979976967597837
gov,50,bible,1,gov,5.1039692060820645,-0.20062234444011076,-1.2402917385386363,-1.2543678174293584,-4.162149119651753,1.6432208427486618e-08,0.018497943571894517
gov,50,bible,10,flores,6.439223539309365,-0.7718953544394492,-2.0218413635976176,-1.0167354048300823,-4.412737969781006,4.92857763696678e-09,0.13502929179238277
gov,50,bible,10,bible,17.237792742395367,-12.385718656399899,-16.208224545104596,18.355701732867384,18.082674454353693,9.583296029872098e-09,3.8378168719843586
gov,50,bible,10,gov,1.7676246010716656,1.9911012588713393,1.146934655579593,2.2976309353294977,2.1776966787474925,1.1189476155802959e-08,0.2658782137166163
gov,50,bible,25,flores,6.1447658248345745,0.17472110017483708,-1.0692044377177907,-1.085843139895361,-4.418526673283666,2.7670545479635286e-08,0.05165910342904762
gov,50,bible,25,bible,21.960067467936685,-11.422591539781143,-16.080307862878286,18.350235908408685,15.885699314211204,7.013922375169775e-09,3.772584673292122
gov,50,bible,25,gov,3.379525984860295,3.874068962334398,2.755276605996523,1.027254139309985,-0.40303542392027675,1.1273325607312833e-08,0.6603936558989244
bible,25,gov,1,flores,-622.5084830110941,2355.0963846365707,-2516.7464802802333,484.62119107710686,-482.9409048515179,7.660908528576226e-12,2.2388851957891878
bible,25,gov,1,bible,-376.12945757037176,1657.0662102528324,-1759.4593830730223,156.80254018993827,-211.1289257970011,3.5925450806457046e-11,1.5298887929276628
bible,25,gov,1,gov,-172.7104425665804,1102.9210152527623,-1165.5902642411054,-97.84754901194265,27.228452526742725,2.5480263520185975e-11,0.9676805976830014
bible,25,gov,10,flores,-1108.6030533589033,4082.409135171159,-4368.956478358876,938.316426353272,-910.059779149877,4.250738061867885e-11,3.9054099865958034
bible,25,gov,10,bible,-84.36861717531535,1565.3031560904494,-1642.8670449377535,-644.827523181286,379.9718392191508,2.5900963989288737e-13,1.2597845464201776
bible,25,gov,10,gov,99.2733980441911,577.0983286855804,-608.7186290616486,-581.3988578234148,430.26296725905013,7.085860490830098e-14,0.3835622372211268
bible,25,gov,25,flores,-1069.0907239076018,3985.919371418756,-4264.024674269578,887.4021046756208,-871.0326892149991,2.4715992048733148e-11,3.8058912059422156
bible,25,gov,25,bible,74.95208804338571,1281.229987770141,-1331.675627403036,-954.5936362647664,624.4078917971927,1.684488385725402e-13,0.9302176936153725
bible,25,gov,25,gov,126.02985432129488,365.08732378236294,-386.4845648664408,-538.0420459219221,420.65375006373233,1.5736813314729556e-12,0.20221638267987901
bible,25,gov,50,flores,32.10005520445264,-8.182558184652377,-13.171933435749835,-3.3141515457952644,-18.91197010959909,8.70592730984867e-09,1.9663594900740458
bible,25,gov,50,bible,12.049689800548574,-3.8207386996476953,-6.1895349946198275,3.7985818228442088,-0.14285123806739722,2.393559842144824e-09,1.1555153205613196
bible,25,gov,50,gov,10.998282259814829,-7.846756171114599,-11.594260115432323,28.81877634062975,35.21652205302587,2.3533998052970407e-08,3.5495537122766883
bible,1,gov,1,flores,-346.33676518588607,2018.0712904913787,-2137.6509241111658,-140.37065064754847,-14.121834065643784,3.239425880145467e-11,1.7871084228794265
bible,1,gov,1,bible,10.614505470050583,1019.8478733624514,-1059.4873103921286,-611.8310086767117,377.8160733885078,1.659330541273096e-12,0.7741497807854014
bible,1,gov,1,gov,271.838327179763,1051.725934410485,-1068.6639639113405,-1392.5250865183216,961.0492229148575,3.03678060082109e-13,0.6163004936597815
bible,1,gov,10,flores,-945.1944723171206,3995.837636677347,-4263.140108050951,502.3832520879748,-591.6426273979031,5.317087130538659e-11,3.7247144085440613
bible,1,gov,10,bible,126.1143052343734,1043.6611389802026,-1075.872421720851,-971.649345012271,646.2705119991846,1.1201179438405296e-11,0.7110650207505577
bible,1,gov,10,gov,170.6056799557902,647.4669765580848,-676.0608016531327,-834.9080297001755,607.8475033813837,2.9670073043707217e-12,0.3877815443381981
bible,1,gov,25,flores,-1061.525905040735,4158.737178082206,-4443.923135807917,761.7950792946698,-790.2602488931004,2.2798110585613632e-11,3.932494674536148
bible,1,gov,25,bible,165.8699695265204,924.6412248763337,-948.3041159157086,-1022.2128483362008,692.2394592346611,5.102985420107642e-13,0.5917471836471717
bible,1,gov,25,gov,69.68654402141154,627.3468019550662,-665.766518966078,-523.1178612381566,393.13035580682737,1.0624930634161696e-13,0.44267500752526573
bible,1,gov,50,flores,31.508220277733805,-8.854066762973071,-13.736033969358077,-2.9557363661622804,-18.115127641909606,3.711024095359867e-09,2.1003124464826803
bible,1,gov,50,bible,7.708473011813474,-1.7839726005467411,-3.511026506593927,3.493425369700844,1.3117938430611364,2.7990363805206667e-08,0.6544841099723109
bible,1,gov,50,gov,12.300790760824869,-9.627778863485394,-13.496347020494795,28.73525543390391,34.59131140080778,1.6883561952979914e-08,3.904445927725326
bible,10,gov,1,flores,-556.9974623187227,2237.557703346838,-2388.3052776633826,361.32654317360823,-389.4435562400253,8.499740052969929e-11,2.1040105257328054
bible,10,gov,1,bible,-281.4046260637148,1478.5686365565439,-1563.8935116667988,-18.8148230615821,-75.19317285437454,6.579234766525796e-11,1.3272829184215051
bible,10,gov,1,gov,-99.00108227611814,1013.6226990594478,-1066.4627051894868,-264.8403239706303,152.16330261674963,5.501133644323296e-13,0.8482683275262262
bible,10,gov,10,flores,-1039.8283807484668,3903.4030517649526,-4174.492677064132,841.8860285109362,-833.4911476089486,2.094019063053009e-11,3.7207742025545048
bible,10,gov,10,bible,41.70426258009158,1337.7380990413624,-1392.8641945259744,-885.3909212177322,565.029439724987,1.4617592833014065e-13,0.9975537232092461
bible,10,gov,10,gov,117.2117471065931,576.3541709774219,-604.8776814657438,-635.6900025413653,469.32134475399005,2.891000973280361e-13,0.36959065625670595
bible,10,gov,25,flores,-1074.161238326576,4011.7193129867824,-4289.986366751388,886.8363248261126,-873.0237348871123,4.8356553462093105e-12,3.8285329542628204
bible,10,gov,25,bible,46.855284591783196,1344.4142706515236,-1401.768346924596,-910.7109208264799,590.4395113859579,7.04611594646225e-14,0.9982538011716408
bible,10,gov,25,gov,109.4830535089073,457.56313861390214,-484.25023059808666,-541.2039074638601,415.7342259931908,1.4650660664256123e-12,0.2848961282658993
bible,10,gov,50,flores,31.264701829492992,-7.735451424116044,-12.614225459192237,-3.2290975966875584,-18.435235924505697,8.026813775485219e-09,1.8693723388068308
bible,10,gov,50,bible,11.55973133112914,-4.148237820856111,-6.415304226128093,3.7484898184449524,0.025350981858939865,2.5476159426947728e-08,1.2009633235407795
bible,10,gov,50,gov,11.853652306201653,-8.409512634275139,-12.254112574692003,28.578071116367607,34.52019113201984,2.988088846325483e-08,3.6579783432599142
