train set size,c0,c1,c2,rmse,kfold rmse
1,4.622492142440116,5.136189679145734e-06,1.0283604820738121e-09,8.528705500972732,8.643972226027731
10,5.901886064869404,-1.3047038810669498e-09,5.069523782030143,13.83086223898044,13.75548764821044
25,6.9587249296477225,-2.3007453473017225e-09,5.962886196391247,15.429960449529542,15.357785980568474
50,9.55753825894314,6.586449310818455e-09,8.052662985466439,17.441135622662763,18.05924267533475
