train set,test set,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
gov,flores,18.460451041371794,-0.0005294682216807004,-1.1748446097415984e-05,-6.49981995406179e-09,-7.583655189547959,-1.7182336962329392,-2.160964783369608,4.9919383303005365,5.025178517717022
gov,bible,1.800109690249885,2.305296962242451e-05,3.641749794242574e-05,-4.565868190164532e-09,4.5535366940628185e-06,-1.2144862224434395e-06,8.464540277591482e-06,1.3192964000197895,1.3234020072396377
gov,gov,-1.554591768921631e-06,5.462645834807122,4.785912438468571e-09,-0.004199293494653799,46.22277724048594,-2.3285287567574993,0.7887774345721011,9.031876933563982,9.069415246447226
bible,flores,1.2051949287598989,0.19598588761406585,-0.009800338647261226,0.40635806965117266,-8.152842053396244e-10,0.5173638064321094,0.00512060994013743,0.9903311442266457,0.9874185750690625
bible,bible,5.6234405801600875,0.00044063081784328486,0.0001411147268153097,-5.817355016011231,32.08237390950807,-4.766222692055163e-08,1.5663203709338205,6.711311229296599,6.759172640631863
bible,gov,0.6977385847687604,0.0679538850113816,-5.984290714377384e-10,0.09780073854927768,0.005796329959996658,0.31835641127229464,-0.00015996815904175969,0.7462960328311377,0.7442053737759744
