c0,"c1,1","c1,2","c1,3",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-1.031923976788568,0.5245806485146902,-0.019834348910947402,0.0002574143585239898,-1.4914986381166708,-0.5366480126968606,-0.5113260572775722,-0.5081865523029646,-0.660923597984753,-1.1745642824373108,-0.4693395420971734,6.72892089372038,6.825896303513751
