train set size,c0,c1,c2,rmse,kfold rmse
1,-4.031411882511032e-09,-1.1396286185945745,-1.1440931585487242,8.454591436338273,8.457220593277286
10,-3.684637781147246e-09,-3.514976621843463,-0.0006228285395722416,13.615780089055463,13.61465111246439
25,9.410676511242286e-09,-3.695196760977606,1.2312445194497733e-08,15.260883562462618,15.259355851221363
50,1.873558452033805e-06,-4.106479211347338,-4.5659570238648584e-10,17.401388739099332,18.555751471987204
