train set,c0,c1,c2,rmse,kfold rmse
gov,4.47367732716202,-1.327793771812531,-2.3439536368858482e-07,14.60824403408107,14.680743166415557
bible,3.283082183737557,-0.8023602510419366,-8.654885641394462e-09,12.080441830020094,12.067321972966312
