train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3","c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3",rmse,loo rmse
cc_align,100,gov,1,bible,5.19128233523936,0.1909322764084921,-1.3163222389304952,-1.5946287228727458,1.7864006847846943,0.3900971136726825,-0.24901940904290248,1.1823207758184697,-1.2148708253649416,-2.513698525266761,2.2170667885551807,-0.45972798489481037,-2.8688423054471683,-5.276922684982925,-4.736799281404294,-3.1025296359032257,1.0275070851066428e-07,0.3465363907088216
cc_align,100,gov,1,gov,12.190572935776089,8.121026840201266,4.795883547057765,2.5015435394447154,6.689509689398892,3.471695854006055,1.5732892573495307,6.026649573321448,3.9210748567221065,3.349010956907333,3.146362687240624,-4.993399375016197,-12.319302204411033,15.353691479707418,8.864651401772178,3.94290309249924,1.346649381168398e-08,0.6843188660823752
cc_align,100,gov,10,flores,34.036591549767365,3.1470328097475817,-5.325895401960004,-6.225762607118937,1.829570846666898,-5.093869619456217,-5.190156123323938,7.78067953076632,-7.2519490986730295,-14.870499583745223,15.684945026426703,-0.8315366932857254,-15.696378450586058,-29.65035410731602,-25.2596669495053,-14.543731009278629,9.534301580219631e-09,2.545164785807752
cc_align,100,gov,10,bible,4.6743156657558345,2.5682575233507774,1.1502344268686486,0.2579165519226916,4.8815555105745485,3.5408637568052033,2.101875759669681,-0.9150994371283754,-3.0093239368715774,-3.5044734781820064,1.0221920339186226,-2.264719002403235,-5.22293610211145,5.269192301641797,2.7075202252695374,0.8429671613701113,1.2406038096414716e-08,0.3570538025923718
cc_align,100,gov,10,gov,13.168860127289777,9.8481745156882,6.24614438878954,3.504721813863213,4.291184412257897,0.6514453038280005,-0.714339664521389,12.039163889309672,12.036665963114688,11.917952556951745,3.3536717214603935,-5.479975486521246,-13.430342607176703,18.99190917089938,11.294243732263055,5.206879555554818,3.106685715398078e-08,0.7267065763177291
cc_align,100,gov,25,flores,34.512036111008406,3.104497224699883,-5.480479768075529,-6.366307089136873,1.6080027451199082,-5.334065098060147,-5.3425939209556645,7.164353596226174,-8.376959055554146,-16.166701344466333,16.504424813874106,0.2975331734907245,-14.288582517553948,-29.915145887022483,-25.502054518064327,-14.681604519359547,6.943408672693734e-08,2.5707028525882833
cc_align,100,gov,25,bible,4.171081355050772,2.7931319384904882,1.4930372279701105,0.5406503414600158,5.584363576840946,4.334356503017821,2.708840307899986,-1.5243520477462509,-3.498960647468021,-3.8294852758449873,0.8098983156478634,-2.215154620668287,-4.9377072243792295,6.8775363293381435,3.893757591832601,1.4803211358138448,8.26838103770232e-08,0.4860831091528877
cc_align,100,gov,25,gov,12.531394289240113,9.755650241946826,6.302319173904543,3.5791885231174727,3.177150374895128,-0.42612772097931007,-1.554555262511659,14.193967818561648,15.246425389102143,15.30651713271737,3.280146327365389,-5.045995035158499,-12.539517407421584,18.561181750376573,11.069054353905432,5.1011546935035685,4.8347428224640966e-08,0.6667803452940889
cc_align,100,gov,50,flores,17.382577411148244,5.069396337411205,0.5706413355701967,-0.9013163678075101,-8.45162811448461,-11.110000537843938,-8.652268738381144,-1.392975738477002,-9.55054454938715,-12.215689882929517,10.21708060807569,3.7681258442394303,-2.0359196018763903,6.353028999235756,1.9412086976267904,0.17649622383643898,1.2619716973297638e-08,3.9064088881240373
cc_align,100,gov,50,bible,2.45701729169792,0.4106270717060091,-0.4435642607326999,-0.7915083124574679,-0.6220649996008267,-1.2831314841443822,-1.3125821807214497,-0.06178538626521933,-1.2866352164516133,-1.8110161096148556,1.8859596425485556,1.3720084533591013,0.909451565165314,0.3828067849574478,-0.44687608582711524,-0.7787501942709553,6.9543769034820854e-09,0.16525052829869147
cc_align,100,gov,50,gov,12.605870756409237,6.435317081428067,3.0084570770151378,1.1377541309452643,-2.857292843252067,-6.404256253336123,-6.000531657671706,18.557320515756608,20.026239559697064,19.156521875300573,5.362688156764741,-1.1561755144187402,-7.023158179840834,4.442359123824288,1.1769197926135562,-0.12926041088200405,2.978400184659344e-08,4.313640785265192
cc_align,100,bible,1,flores,4.608728986642365,1.2368649896982742,-0.14517523504918897,-0.6950070801491073,2.606131398467582,1.3587826825201865,0.5128968438445567,-0.13604614450517827,-2.3239414808417176,-3.168847678215151,1.6109318264466386,-1.0870858246229185,-3.515301305537379,0.1851549596250712,-0.8434381761609587,-1.0326257740327442,2.1652130740614738e-08,0.006949430243127616
cc_align,100,bible,1,bible,6.50580787721286,9.849103100588875,7.864627484003777,5.099093774800811,3.0913499625424445,1.3149106174836356,0.2998510540298825,2.8706218588704555,3.5739156133154606,5.1584472657304925,-0.6416427604983748,-7.074420356540655,-12.86381795008319,32.041662189008754,21.22847958281971,10.595085207579094,4.349512870815911e-08,1.6864963506148076
cc_align,100,bible,1,gov,4.365898168737914,0.7368243626827845,-0.5797924027558401,-1.002249191267608,1.3823838375095765,0.21847075265741228,-0.3154734166538331,0.32924843596724196,-1.7011308852041722,-2.6031264745289127,1.6722616798790608,-0.7520142282902358,-2.9338602224183576,-1.4426018198275314,-1.9537294355083765,-1.6144977340084699,5.269253482787524e-08,0.11559946779463894
cc_align,100,bible,10,flores,6.810788321000283,0.946459233706945,-0.9599823077677986,-1.4245918442539869,3.479236159353798,1.7316982993270562,0.6892713001895634,0.7130039231010985,-2.5351591020425985,-4.068458371559324,2.881777152289791,-0.654333632099794,-3.8368324994714906,-4.316676463947248,-4.258969758507407,-2.88327660166523,3.269403966262379e-08,0.2845895862418332
cc_align,100,bible,10,bible,6.747600182273772,12.0334290622084,9.94884407663446,6.618242312427224,2.433942557935804,0.5125098800840726,-0.37375893644646285,5.269132214705698,7.363537364543633,9.627497164248172,-0.701578072584506,-7.405928544396356,-13.439790919273667,39.81746827650238,26.642544040280846,13.451715768550388,4.51465815952712e-08,2.0649699933142123
cc_align,100,bible,10,gov,5.543999737200971,1.1767423922371958,-0.4301666964419056,-0.9606107634752762,3.2665752110263786,1.7481221155763227,0.7280586098600716,0.7571683750650409,-1.6747207448938222,-2.777618743943147,1.8474432319520186,-1.4794573447567292,-4.473668513496809,-1.8783036605701529,-2.400093263138811,-1.8746685609237161,9.156665506292414e-08,0.12347181354514339
cc_align,100,bible,25,flores,7.441109857184499,0.939856510373979,-1.1178277624861825,-1.5777313778891324,4.232933056620044,2.3148449845802994,1.0823918844857965,0.8919645879250009,-2.6668269476383872,-4.385374175838901,3.141071517174877,-0.7289614842867476,-4.211992154540444,-5.434576181499998,-5.117135739326868,-3.349846316696583,9.099908067740703e-08,0.3438708255186498
cc_align,100,bible,25,bible,9.20416305707629,12.909299202454903,10.2219321732943,6.677504164670228,1.8208824941807957,-0.4926493485069035,-1.15738916271684,5.423624404161539,6.504877293881958,8.421704302817956,0.784069701684786,-6.793911163287553,-13.614336203150879,40.82180839333441,27.050769702287255,13.616934636801695,3.929754356143037e-08,2.035482257880888
cc_align,100,bible,25,gov,5.396825910485592,1.1835132468753484,-0.38808240997312493,-0.9209326552837896,4.120996790540736,2.588223229129716,1.3402475638856888,0.5865933935820268,-1.8486101247920663,-2.9453982707858737,1.7840451532467247,-1.4674594431725072,-4.39381107570765,-1.8881510263606003,-2.389323947873739,-1.8659487787559215,2.9081786438683477e-09,0.0937529426140446
gov,25,bible,1,flores,7.1178717005698555,0.10329748778700888,-1.86355006481672,-2.109380276164223,1.572055548315642,-0.14895183374952922,-0.6827472369982391,1.1870291206011876,-2.2989845914011497,-4.122660118833664,3.3798185162161776,0.015564182168906288,-3.012253466798448,-7.764299346549766,-6.709155150830341,-4.184692692846062,2.1319496430178828e-08,0.5416626748227484
gov,25,bible,1,bible,9.510157141237231,7.485794820654603,4.8157750369827825,2.673067262172529,0.21938188246405851,-2.0799404080658883,-2.2984156679357444,5.236106204940168,4.3444973492601475,4.475373208504616,1.9985338910968102,-4.7618761042801045,-10.846281838087167,18.492868141421802,11.383804118601578,5.329444463826217,6.807011347751877e-08,0.7539170256536054
gov,25,bible,1,gov,7.1402736145328385,0.12822660158724,-1.8446589499297197,-2.0969222554954725,1.4994833128564018,-0.22935118619276626,-0.7459495456256381,1.3075332736209924,-2.139181614736468,-3.9556673761283165,3.371103263817815,-0.021145703713228953,-3.0741714914879603,-7.727544316916481,-6.686115175574999,-4.172974479638001,5.940903400977365e-08,0.5436354173368011
gov,25,bible,10,flores,11.09175608102581,-0.4231454361368716,-3.3366914050411935,-3.4282863246103252,1.5684553377288857,-0.9888034681208636,-1.4654094535458033,3.104759538707351,-2.1002402034294527,-5.0913461043230015,5.4616715871040284,0.3945968191581258,-4.165771111678782,-15.568354953301332,-12.648855333264882,-7.40599444177542,6.962952479110383e-08,1.1000333462674698
gov,25,bible,10,bible,8.730792264507146,11.080805346020366,8.534089748369233,5.4578866099755174,-0.23452484365103143,-2.4527578996242028,-2.609411247200008,6.830222450975912,8.113366832519777,9.65798317372698,0.7077055901669753,-6.513096253759705,-13.011790988938687,33.66738831840163,22.099503976247533,11.00959107449298,3.2867140580387224e-08,1.5803859803078153
gov,25,bible,10,gov,8.543845618595679,0.14062546923148034,-2.1758846661796922,-2.427535698477845,5.732314956159282,3.283646511720703,1.6035712551876065,4.270173230887978,0.9363664238695033,-1.318134994119886,3.4191301718189315,-1.1931187960554168,-5.3441379158421185,-12.450188999191923,-10.16038771947884,-6.038250202958081,4.1231982606195926e-10,0.7541477336776005
gov,25,bible,25,flores,11.918983139975134,-0.6392952969075076,-3.747922431569218,-3.7797989062815764,2.447908506576007,-0.32557663716583046,-1.0211477376598281,3.324761645645863,-2.363448145613763,-5.667002035155059,5.927991580172755,0.5361015256971177,-4.316601986683894,-17.848937061748153,-14.344531954349806,-8.319301494269657,3.8172044272558216e-08,1.225316310875937
gov,25,bible,25,bible,10.663967219511276,12.671784463366667,9.638980603065924,6.1633918821397184,1.261959060811636,-1.275796887975783,-1.7549010249287755,5.434493362333609,5.6513979263347185,7.131024192343483,1.6757821607904566,-6.413588448169138,-13.693908871112578,38.35687788237464,25.150112619539804,12.582192454930702,3.7577742114188443e-08,1.8441971795937764
gov,25,bible,25,gov,8.958965956036923,1.4655220744125583,-0.9688877152668103,-1.5588056410102455,8.573833689343221,5.983213021543543,3.582457424998576,2.788448151746334,-0.8963528504769582,-2.9189470551640877,2.991947940924136,-2.378379681143452,-7.2116608882334665,-7.608479854125618,-6.82101697659511,-4.28168406402357,4.964996840218348e-08,0.40345249319884974
gov,1,bible,1,flores,6.1181590095350495,1.1882906682666736,-0.5549297211722503,-1.0848409307557056,2.9860069701034266,1.4189866496708383,0.4990143629684821,0.2533317103017553,-2.6510228531019253,-3.8956302818787183,2.1969581867467647,-1.3321252282627818,-4.508297051278286,-2.107675798382402,-2.629551420427196,-2.0077660982266607,6.492631162123514e-08,0.15431469998005656
gov,1,bible,1,bible,7.088150653964033,10.5661735029568,8.433073459525255,5.486694594918841,5.29913690434154,3.3470724728279797,1.7732739489286362,1.864693701421087,2.1234841164070457,3.748218627955058,-1.182169851406487,-8.625440731669835,-15.324401414467804,34.093461006573484,22.594813312360987,11.305128456816254,3.469292470760866e-08,1.8548723305571577
gov,1,bible,1,gov,6.422276728575198,1.4897084173203583,-0.3335464232720321,-0.9407075956589955,4.681168369585468,2.8909715748010165,1.5037292055186409,1.164057026687266,-1.5407434446738473,-2.7951254403909136,1.9404522107127393,-2.0931902306007197,-5.723468023834065,-2.3203958949326124,-2.8149495568475444,-2.112017554621534,1.0275436271238806e-07,0.13656818001478402
gov,1,bible,10,flores,9.516605209385874,0.5871679694535578,-1.9646421865185153,-2.3243735989514067,2.9775739426657934,0.6516733720522564,-0.231304646492079,2.510204329589509,-1.7070655219432946,-3.9901631517564202,3.9625239117846687,-1.0361514071613658,-5.534959251629694,-9.751897700360557,-8.388318138806866,-5.121597414093662,1.4706236274770206e-08,0.6919999489677632
gov,1,bible,10,bible,8.711425705573642,13.113001772552858,10.541809783657461,6.9430542700171065,2.97956374334716,0.6899725320578577,-0.29526588215323696,5.037524616671724,6.364079402010818,8.503041707839643,-0.6445464408335053,-9.064959217804821,-16.643313408329355,41.95914414514921,27.906031312472084,14.079057123536836,9.082464279889055e-08,2.144897005496037
gov,1,bible,10,gov,7.127137302450997,3.8511920489483296,1.8188771842093623,0.6052893735926816,11.840730858532119,9.46091056104073,6.160998944412003,1.5273260847857153,-0.8248908956687477,-1.668177647119245,0.6059355928036613,-5.263143746514963,-10.545317867602595,3.9212173495395315,1.4695925082723036,0.1381765449203298,8.773348256746558e-08,0.3845867118190116
gov,1,bible,25,flores,10.28832682810294,0.38606202017696656,-2.347072223091735,-2.6509211315930505,3.4073077993343905,0.9256557563890168,-0.05020901654247956,2.42682995504648,-2.3321922458442126,-4.904136694031922,4.534576471934161,-0.6438008776404905,-5.3043392798895095,-11.571088810206595,-9.754361672204515,-5.859521124466918,1.8357896520270203e-08,0.7995906526646585
gov,1,bible,25,bible,9.982546461687422,13.066419724875914,10.189044465598142,6.607519929785898,2.9481305671484446,0.38253653626470296,-0.5795585568591559,5.98137460015,6.867274845170827,8.634418910294409,0.6322758837216915,-7.783100199897428,-15.356687830410914,39.84581138864922,26.274152367486103,13.190374069380853,3.9189759347242124e-08,1.9851751693179402
gov,1,bible,25,gov,7.0065034045962875,5.703034531751365,3.6741652721367664,1.984383323328728,14.542962927685375,12.179447528199344,8.198334039765708,-0.7072199712866258,-3.1850904986331385,-3.4890187282563128,-0.20990994043359446,-6.70468541287198,-12.54998068000951,12.038439670087408,7.166132365383694,3.1516722093441625,8.347340687354258e-08,0.9340871052258896
gov,10,bible,1,flores,7.305184780026104,0.3119183826450791,-1.7033326976563876,-2.0020962460206633,1.5047116812992447,-0.253872196529446,-0.7687692553955162,1.3010096837011633,-2.1693864606906503,-3.960092893504907,3.291747983905316,-0.3203475713125809,-3.5712309739860455,-7.156739672021661,-6.306340065735763,-3.9756292483437097,5.975222540730331e-08,0.5169129785552481
gov,10,bible,1,bible,10.247941815887138,7.246589936270023,4.404100043809307,2.326947308997103,0.21080279619742934,-2.216808017205588,-2.4136929352163103,5.2007957215638605,3.8107379006262128,3.6721250314483598,2.461847565196315,-4.54564242303985,-10.852387448272207,16.674511655884675,10.022415511139094,4.594731608347346,7.248797136449094e-08,0.6339384154046216
gov,10,bible,1,gov,7.455361669314967,0.42097079868587733,-1.6322131744762132,-1.9584440300733956,2.1002866314726694,0.2744955066209072,-0.39755597813123905,1.3595251006561744,-2.153582776666498,-3.963916281581516,3.2778306762901495,-0.48194445233428856,-3.8657485593020677,-7.120382462485098,-6.298911168670736,-3.9747930527285273,9.81652645117651e-08,0.5028267751269835
gov,10,bible,10,flores,10.176714729937174,-0.1524007201012727,-2.850461876249254,-3.016176243450493,1.9862715399226338,-0.4039135277611723,-1.005619059222307,2.663441362317462,-2.1059724813901357,-4.790482462402416,4.886961877273223,0.12617965616939436,-4.158521019117164,-13.298923086307559,-10.95044703152503,-6.489440555332744,2.182045503469069e-09,0.9337537419386
gov,10,bible,10,bible,9.910908116932195,11.127319706564556,8.297837464717672,5.21583907614354,0.3043600129194404,-2.1470057729016565,-2.4164484265926105,6.688913129624574,7.282027852109786,8.526335947090972,1.1825117998982866,-6.673049416517776,-13.743043722200312,32.389532712024554,21.063327683871893,10.437591343174468,9.498696612095669e-08,1.4943268050984824
gov,10,bible,10,gov,7.849789871170226,1.6464049113151213,-0.5268959020906648,-1.1697716565542329,7.437581997192879,5.062004333696674,2.9208675011927547,3.49080521683032,0.7587050554349759,-0.8598384660600102,2.1980854159108323,-2.888474313061062,-7.4663629990167255,-5.581957575320348,-5.269342457533026,-3.4387079307433623,5.420338997893106e-08,0.30208646926883215
gov,10,bible,25,flores,10.805129276020372,-0.28836976941526377,-3.1352680149431604,-3.262973659499248,2.7537212402960978,0.1890702403349304,-0.6069096940456316,2.8924464770859015,-2.2171078200123095,-5.132340063174428,5.228218337984686,0.20899479549390756,-4.308311608168695,-14.983037323909022,-12.204741972057068,-7.165356882322464,9.198260160030928e-08,1.0240962282110029
gov,10,bible,25,bible,8.767984226840737,13.001225415826447,10.417736610380718,6.8478798566933365,2.1115723648566034,-0.10969442869796445,-0.8524283876650011,4.938060071095696,6.120560400013772,8.165649926338869,0.5158212640231487,-6.911135746149598,-13.595473833851562,41.86748123903067,27.835080304189106,14.04044980782991,9.124682974769499e-08,2.118237688602082
gov,10,bible,25,gov,5.845618594249254,2.9142856937822876,1.2037335364193211,0.22520595991940554,9.774825304713168,7.744105208258629,4.967463475815524,1.6175616337554064,-0.2800901080388054,-1.0630951514284208,0.729858898017205,-3.8743162305680467,-8.018086492823123,2.1977153865619723,0.4169217171174064,-0.3918855561268075,3.624626816233771e-08,0.2666352585499949
gov,50,bible,1,flores,2.7178168977765353,0.3717745788039968,-0.5423622254253703,-0.878131565542177,-1.3673110920439606,-1.9934493622939953,-1.8065435630106637,-0.6407950946718741,-2.173610843485439,-2.741048712377674,1.8077329304458343,0.9886576991651529,0.251490717784619,0.48712687826193185,-0.4051489817520902,-0.7620589577644594,7.017392238334289e-09,0.3947309205154676
gov,50,bible,1,bible,10.868699547404615,4.2180632183018485,1.2700995866732685,-0.02542223614263579,-5.138827360073714,-7.541660012868201,-6.343322131798373,8.033578173267735,6.327169036998575,5.1742996558892775,4.763476822615422,-0.7312211117349207,-5.676452194447606,3.747481437487694,0.8989942065547019,-0.24040397842989572,3.637264333594435e-08,3.6065736002096296
gov,50,bible,1,gov,2.3277174360042334,0.27289651481691535,-0.5467238374631379,-0.859182705593538,-1.1018846784027656,-1.6884743333352903,-1.5856896226774548,-0.4696528801422806,-1.7713505988764908,-2.277038546769453,1.5962638829476512,0.9379556899048869,0.34547825749852784,0.3310867509368727,-0.4675654906250623,-0.787026343118104,2.5115997245787577e-08,0.2923490686533845
gov,50,bible,10,flores,3.1238147315631917,0.5554130775392281,-0.4597403248061183,-0.8411943712385319,-1.512020215447934,-2.223001523001838,-1.9951908025555056,-0.29180470604729103,-1.8673881945508228,-2.471518964889542,1.9952124433005853,0.9794689846216025,0.06530038105638648,0.6495257951451475,-0.34019083678137785,-0.7360759894968569,1.633187595356647e-08,0.5251977125555518
gov,50,bible,10,bible,14.023765351025983,5.831113854425,2.092068296027075,0.39220656450363517,-5.878946446456299,-9.04265901848824,-7.6543124503142925,11.914563673364245,10.310088829033232,8.928604039478882,6.199054986154656,-0.843185716694124,-7.181209279670515,5.0094975272469,1.4037924256567371,-0.03848249791561295,4.3469307164817225e-08,4.636102478720381
gov,50,bible,10,gov,0.779130905337404,0.12102625454716129,-0.3311447339186322,-0.6148610235873447,0.6245728024936926,0.06152765447190994,-0.37903623202569214,1.6248385938244574,1.756802012461239,1.554334275346644,0.844927547777577,0.9041452756903192,0.9574449003537978,-0.28834796685439856,-0.715341484190762,-0.8861350603964729,1.9119009966720457e-08,0.178710985600435
gov,50,bible,25,flores,2.736162609092503,0.4377338563100516,-0.4827688897378683,-0.8358629166086629,-1.101435275816283,-1.7646646078189134,-1.6539689990619897,-0.34780570279498624,-1.7879277690977706,-2.352655277070121,1.9107571194832909,1.1678899025396272,0.49931156054144443,0.49446415825858264,-0.40221397014914256,-0.7608853738995489,3.3191736378128894e-08,0.3312929163658746
gov,50,bible,25,bible,15.94777020545784,6.514665571778331,2.303355220182075,0.43668226221541334,-6.241665806121551,-9.71366538109736,-8.180851780531157,12.000545918308525,9.572160654212889,7.899159076055154,7.577080144094456,0.043461440113572176,-6.736795139724677,5.7791168741371735,1.7116446708771607,0.08464643618218884,9.572567010356152e-09,4.895373996892867
