c0,"c1,1","c1,2",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-8.516102304106587,0.2015099639978366,-0.0008920518896037307,-1.4964601019460146,8.157702935782392,3.0157716658185705,-6.922503404142366,4.679424341912321,-18.261200695768615,-9.363209398950088,6.5240666906272935,6.5910059412513435
