language to,c0,c1,c2,rmse,kfold rmse
ka,37.81344185800217,-8.47490852514512,-65.39293021417006,4.270989315662569,4.283727744076717
gu,45.14808469979158,-16.84591482134643,-65.10461249685206,5.186503990867491,5.207587798821618
hi,47.59389076646212,-17.87868696043863,-73.83129774879045,4.27934552968916,4.296268339739814
si,60.37702162252539,-24.695971197440265,-89.94707261694721,5.477306140204205,5.496850400151996
ta,49.2343141309094,-23.05849835020482,-71.30154194500909,4.916506483060727,4.934996310859762
