language to,c0,c1,rmse,kfold rmse
ka,33.15551718710136,-63.848891172486006,5.087222474209577,5.133413636750636
gu,36.15399245891645,-63.440897260723176,5.236136870306577,5.284463246121149
hi,40.12940208139255,-73.93597959372389,4.031498355207511,4.055776709538705
si,47.481309569912874,-85.2528444514449,5.535793985550838,5.5598976087921805
ta,37.93633595236553,-67.89053678671979,4.7984966606246156,4.823241218071429
