train set,test set,c0,c1,rmse,kfold rmse
gov,flores,-4.652105110130703,-16.128911451204754,4.9072282287345415,4.957910227558351
gov,bible,-5.590877924027325,-7.716849770245523,1.0264285438137568,1.0366031151320632
gov,gov,37.481638936564806,4.912888737619968,9.7532065002787,9.82988093836327
bible,flores,-3.606948702437838,-5.764486297777955,0.7343553484438745,0.7492258962355978
bible,bible,34.810598231941036,9.588215001984052,7.027513389851284,7.114979485456128
bible,gov,-3.204187557163348,-4.46094323213387,0.5293602008294791,0.5430400071029244
