language to,c0,c1,rmse,kfold rmse
ka,-8.998024173568238,-15.76910226228022,5.35698368992969,5.405371246868297
gu,-5.7590360395716935,-16.12024513983735,6.40066000396047,6.458600759367583
hi,-8.88567259323924,-18.549997815668632,5.030131946369794,5.072195841996728
si,-13.42193592645734,-24.06724773219214,3.475475559760128,3.5013931950499413
ta,-9.490380263089262,-17.772541785939374,4.148582193093974,4.186094833415155
