c0,c1,"c2,1","c2,2","c2,3",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
154.53475791061504,0.060669478619653175,6.100549773172725,-312.42178185259246,352.7448287389656,40.855295983877774,272.3259655486287,-30.88908530954849,-62.04707426832788,0.47214690646457547,-49.19611250979213,4.319437331680597,4.340910783938391
