train set size,c0,c1,rmse,kfold rmse
1,5.112905479193793,-1.6878680937016583e-09,8.392160704257062,8.463686757614987
10,10.818171708926775,-4.326813455389528e-09,13.77948142134964,13.714477510091623
25,12.794968616346242,-2.9259820498514034e-10,15.36575877829813,15.318442110126755
50,17.16316940765335,-1.0990023674430702e-09,17.398694688228698,17.988945359725793
