train set,train set size,test set,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
gov,1,flores,4567.497226039392,6.0,6.0,-0.548887182471218,-6.834245561274776,-7.8573206364235055,-2.6445607629462047,4.9501280783487834e-06,4.21213099262001
gov,1,bible,131241.05088371935,5.98987488095516,5.991986016692076,0.6051187234655627,-12.811497970210102,-5.998379862077762,-12.091983652132708,4.249905493162716e-05,0.7732462250223224
gov,1,gov,40.52125551188806,2.9993273689258197,2.5501052910115707,1.183745216141923,-1.9103634004757175,-4.216588234660479,2.7508075629331,1.711637428545991e-06,1.7769225310609378
gov,10,flores,89.21706296124465,5.997984518195247,5.998947591110175,-4.220718657721357,-4.992242545783195,0.3860360420803923,-8.947150314731811,7.097540072385489e-06,3.877643740091041
gov,10,bible,8713.71109540348,6.0,6.0,-3.419000768402692,-9.225352765446955,-2.4209870950999512,-12.47213776250968,6.069710782055761e-05,1.8906790451543372
gov,10,gov,19.277401670699238,0.8129195669718032,0.48671760340235165,-0.13889929056048847,0.8719217050007368,-0.9921727055574897,0.7774806927162781,4.977955291949778e-06,1.3785008845609834
gov,25,flores,140.5114829538289,4.645505645132841,4.840653896130158,-3.5019007474064696,-4.108624909434013,0.22082134919294394,-8.186596760935393,2.7885406881583755e-06,3.7655202556917926
gov,25,bible,2066.5997572495403,5.998111099771246,5.998166714785029,-1.8104839341640002,-9.104381244167396,-2.8753768399773443,-9.021327358229662,2.18052868382687e-06,2.3162570958574706
gov,25,gov,20.38255088871422,0.7924079208974845,0.4273027705663521,-0.272287184705093,1.089419273310757,-0.8939564850794025,0.5344503741127232,1.2961922637385817e-05,1.3253108730004757
gov,50,flores,28.6588350321123,-0.657916871239038,0.39256036981896103,-1.7512478920246453,-1.3716510460036662,0.9253026263359451,0.7794137541846519,7.901545742068044e-07,2.535792000605401
gov,50,bible,6.283237471887418,-1.2710983464965333,0.5564866760887348,-2.1546443247693907,-2.947591227898098,1.9433190275107644,1.2264010809557115,1.0997904443140226e-05,0.6163201251341891
gov,50,gov,16.452008861163396,0.5761849976881878,0.2278954396285954,-0.406969354189369,1.3820023684637994,-0.33343204946535104,0.07977631883257578,1.4638657360496093e-06,4.820398670864087
bible,1,flores,368.68200111670205,5.9976478029687375,5.99776533516018,1.1635222086887935,-7.855202493009821,-7.458254700424432,-0.9127863859051987,3.897314896299468e-05,0.45929207049943066
bible,1,bible,31.542999796607948,1.9971844840727369,1.6997360479559556,0.3753485967584061,-0.6747023925435716,-3.9144633708620655,3.6732402372264783,6.054873016005616e-06,1.4377478939285793
bible,1,gov,5857.527414448665,5.999949265351627,6.0,-0.7160678630447083,-8.692442817502302,-7.969881832642037,-4.846510812919946,9.085234270391103e-05,0.6422764998369251
bible,10,flores,17.93143222250909,6.0,5.9883863121794425,-2.3361038351756434,-5.306874531567207,-0.794627522992344,-7.818553092614032,0.0007702478861113921,0.7366162023192955
bible,10,bible,14.87172221168128,1.5009913226462501,1.3869703802915923,-0.39110054951145745,0.16149364596840898,-1.7073675154086385,2.0294226611459094,2.6257818641984882e-05,1.6719979797559308
bible,10,gov,869.2116312424275,6.0,6.0,-1.6099764551207552,-7.811840051249351,-4.421527153975638,-7.1229468282519335,5.5409331549025225e-05,1.1304523045342467
bible,25,flores,12.371450420042729,5.174000179564742,5.2564358501599715,-1.885004847744857,-4.9308243147599295,-0.10754971597998071,-7.204454572862765,7.62948819771394e-06,0.7649360701721034
bible,25,bible,19.215424866221472,0.9927012464446405,0.9327324441671323,-0.1629717317875887,0.3099915821135829,-1.5877488123234929,2.2203463525339253,2.2472865502368675e-06,1.9330195805734693
bible,25,gov,364.13713794069474,5.999967952276936,5.999959434875524,-2.2962907209157004,-6.944004913289993,-2.5806033259698653,-9.78071723582939,1.7858600103105216e-06,1.1720422808804787
