model,mean,min,25%,50%,75%,max
linear,4.02434806379903,0.7446776093749767,1.0779649066390027,3.2046526220190596,6.419492083432778,9.131931290631412
poly2,4.001329781363315,0.7434713392002711,1.0805783436872702,3.1629972147957215,6.37852859602074,9.101701809641307
poly3,3.994178830501578,0.7423258580626826,1.0776541046479717,3.163384555856536,6.360911472918341,9.08681361371632
exp,4.0016611026606,0.7423411029452072,1.0776441011439801,3.1763560535780404,6.380681771572885,9.088049611291854
log,4.00490029528291,0.742338211210623,1.057094789869747,3.0804833663982887,6.4324073377421,9.193749568473326
power,3.973053966724733,0.7411189073227064,1.0375176360496456,3.0590245879623845,6.380165328048716,9.128261490278032
hmult,4.127448165380275,0.740031339533953,1.051283356322235,3.059560261953113,6.568576116806355,9.785431339305426
