train set,train set size,test set,c0,c1,c2,rmse,kfold rmse
gov,1,flores,2.7067998281745638,4.062142189599369,0.0,2.2090461328755557,2.265414981315838
gov,1,bible,-1.4451152361528286,4.8601329306537675,0.0,0.7488807031645152,0.7722164290269055
gov,1,gov,1.2518650999517262,38.38160965277825,0.0,3.1200467247375645,3.1537583986079767
gov,10,flores,17.954286827897302,-13.119097509842229,0.0,3.366446928327746,3.470848543577476
gov,10,bible,1.7995093116946286,0.5160081588554568,0.0,1.2560350443660908,1.2870840424430168
gov,10,gov,26.402675610411713,17.931864628491,0.0,3.6289810756094925,3.6385575641924426
gov,25,flores,19.97927117019697,-12.228621310322929,0.0,3.835871007150373,3.9584217159782344
gov,25,bible,1.1352224190444566,2.9283319662296563,0.0,1.4096110175306,1.443056415443439
gov,25,gov,30.09008423042653,18.216354817340036,0.0,4.346829364228552,4.361770832733168
gov,50,flores,39.91617451103094,-55.24419804401864,0.0,1.7454018740911181,1.8079092845682394
gov,50,bible,7.997178871065461,-12.525267536782962,0.0,0.5639872643982129,0.5841714975409603
gov,50,gov,33.64957975179593,18.654678538687094,0.0,5.243764997424565,5.431474670427266
bible,1,flores,-1.0107927308107245,4.790784816347154,0.0,0.5414717673317307,0.6190785975181299
bible,1,bible,17.188966557107822,-0.6078606562470951,0.0,2.8051633352346217,2.8141514267272267
bible,1,gov,-0.18718021274592506,1.936360642271991,0.0,0.39347432668088383,0.4502476469652493
bible,10,flores,-1.0049062846242205,7.442919337247554,0.0,0.8526254932221669,1.014226730885624
bible,10,bible,33.30613257122209,-12.844649745094845,0.0,3.3413164726603948,3.346496863895898
bible,10,gov,-0.5556652422146591,4.289167823131923,0.0,0.7085565969360847,0.8208348146169964
bible,25,flores,0.5373835141955016,4.468558302709569,0.0,0.8145103435662726,0.8397917994137669
bible,25,bible,35.33216495747247,-7.664597641538226,0.0,3.7152847691887354,3.7154707940345917
bible,25,gov,0.028703608697151536,3.113969428775446,0.0,0.775464189844261,0.8001302362083497
