model,pareto,rawlsian,cc_align-25-gov-1-flores,cc_align-25-gov-1-bible,cc_align-25-gov-1-gov,cc_align-25-gov-10-flores,cc_align-25-gov-10-bible,cc_align-25-gov-10-gov,cc_align-25-gov-25-flores,cc_align-25-gov-25-bible,cc_align-25-gov-25-gov,cc_align-25-gov-50-flores,cc_align-25-gov-50-bible,cc_align-25-gov-50-gov,cc_align-25-bible-1-flores,cc_align-25-bible-1-bible,cc_align-25-bible-1-gov,cc_align-25-bible-10-flores,cc_align-25-bible-10-bible,cc_align-25-bible-10-gov,cc_align-25-bible-25-flores,cc_align-25-bible-25-bible,cc_align-25-bible-25-gov,cc_align-100-gov-1-flores,cc_align-100-gov-1-bible,cc_align-100-gov-1-gov,cc_align-100-gov-10-flores,cc_align-100-gov-10-bible,cc_align-100-gov-10-gov,cc_align-100-gov-25-flores,cc_align-100-gov-25-bible,cc_align-100-gov-25-gov,cc_align-100-gov-50-flores,cc_align-100-gov-50-bible,cc_align-100-gov-50-gov,cc_align-100-bible-1-flores,cc_align-100-bible-1-bible,cc_align-100-bible-1-gov,cc_align-100-bible-10-flores,cc_align-100-bible-10-bible,cc_align-100-bible-10-gov,cc_align-100-bible-25-flores,cc_align-100-bible-25-bible,cc_align-100-bible-25-gov,gov-25-bible-1-flores,gov-25-bible-1-bible,gov-25-bible-1-gov,gov-25-bible-10-flores,gov-25-bible-10-bible,gov-25-bible-10-gov,gov-25-bible-25-flores,gov-25-bible-25-bible,gov-25-bible-25-gov,gov-1-bible-1-flores,gov-1-bible-1-bible,gov-1-bible-1-gov,gov-1-bible-10-flores,gov-1-bible-10-bible,gov-1-bible-10-gov,gov-1-bible-25-flores,gov-1-bible-25-bible,gov-1-bible-25-gov,gov-10-bible-1-flores,gov-10-bible-1-bible,gov-10-bible-1-gov,gov-10-bible-10-flores,gov-10-bible-10-bible,gov-10-bible-10-gov,gov-10-bible-25-flores,gov-10-bible-25-bible,gov-10-bible-25-gov,gov-50-bible-1-flores,gov-50-bible-1-bible,gov-50-bible-1-gov,gov-50-bible-10-flores,gov-50-bible-10-bible,gov-50-bible-10-gov,gov-50-bible-25-flores,gov-50-bible-25-bible,gov-50-bible-25-gov,bible-25-gov-1-flores,bible-25-gov-1-bible,bible-25-gov-1-gov,bible-25-gov-10-flores,bible-25-gov-10-bible,bible-25-gov-10-gov,bible-25-gov-25-flores,bible-25-gov-25-bible,bible-25-gov-25-gov,bible-25-gov-50-flores,bible-25-gov-50-bible,bible-25-gov-50-gov,bible-1-gov-1-flores,bible-1-gov-1-bible,bible-1-gov-1-gov,bible-1-gov-10-flores,bible-1-gov-10-bible,bible-1-gov-10-gov,bible-1-gov-25-flores,bible-1-gov-25-bible,bible-1-gov-25-gov,bible-1-gov-50-flores,bible-1-gov-50-bible,bible-1-gov-50-gov,bible-10-gov-1-flores,bible-10-gov-1-bible,bible-10-gov-1-gov,bible-10-gov-10-flores,bible-10-gov-10-bible,bible-10-gov-10-gov,bible-10-gov-25-flores,bible-10-gov-25-bible,bible-10-gov-25-gov,bible-10-gov-50-flores,bible-10-gov-50-bible,bible-10-gov-50-gov
linear,True,False,2.6892977076824853,0.753119525733963,2.184026129467521,3.8817205943651767,0.6442503281570843,1.7858198058650931,3.9538421820812633,0.6930323664582871,1.7562028077020555,1.7207096506682251,0.4925916397178989,0.9557019605488912,0.6258442128779832,2.024663988779306,0.5062143957568032,0.9042504053082908,2.0740072805822414,0.9663130134411582,0.8284612205013001,2.0028406669808887,0.9886356204031076,2.391563265287201,0.7562231708924364,1.653994958706427,3.709958977178125,0.7547318316759626,1.809049385433636,3.371348765524976,0.6531744421048172,1.688602184677089,0.8202428174612387,0.1455875295550308,2.764833362200484,0.5910887052130246,1.8535227593721717,0.5661399733270798,0.8125362957485827,2.0541262535311446,0.899980617847099,0.937473994548803,2.025822721583504,0.8866100445216152,0.8494553099958371,1.4302715323264656,0.8597122219294278,1.441921231828519,1.8439473031132665,1.628043181031841,1.5916992401023546,1.9265693360042613,1.7179446088276995,0.8827390728453991,2.2214341872094234,1.1833346635674349,1.4309683904390411,2.4054079370257826,2.001880342403471,1.4529815104507326,2.165633989050376,2.1089892969555084,0.923694582557404,1.4208146955148508,0.979225143085112,1.3260872121908895,1.8806581097366692,1.7339839135465585,1.4425969333271036,2.0603728620301083,1.5398634568306062,0.0589209343348755,2.825897093159696,0.3518886428027196,0.0372347883784525,3.699325265694041,0.1503690343439154,0.1461814782041233,3.938478054589694,0.5209661027029863,2.28920511600676,1.6865155848485465,1.3345842737350675,3.947400996999912,2.532637864034926,1.6132455806941832,3.858170224826184,2.7659111805148284,1.3922399802770764,2.177707316273442,1.3296679432031004,2.7649416849122543,2.34743358403847,1.9254404940454135,3.3418395081044188,4.017598340054631,2.573083799484676,2.1137881896460664,4.072216340988119,2.56714983208876,1.5758602283806955,1.4484762849120132,0.8423951147932667,5.718734104351362,2.2091235148937067,1.625704189408366,1.4507660223100132,3.784026903716348,2.6876993233728497,1.7059673771302046,3.8827953884858992,2.7553341249935825,1.4650403024654155,1.2175361772361637,0.4161898358628744,4.9948931720797765
poly2,True,False,2.250826339983996,0.6809501101556912,1.2247596227106532,3.840659169704822,0.309796876225736,0.3367489087535318,3.879449722097872,0.4797082209317012,0.3777314571755106,1.5690067791620916,0.8353496631234093,3.7597193833256335,0.3806282234479368,0.3618868257131524,0.3816441725559611,0.8191738930105045,0.9577912233051346,0.7865492538541837,0.7822623645681275,1.6603825474221263,0.8107030303619815,1.92612360141414,0.6843917886753221,0.6030616277718129,3.4884212150172837,0.4108341780272446,0.1872413771267563,3.337122077149235,0.2708836760845361,0.6668900945423275,4.758437518358114,0.0001812172804516,3.729197966749769,0.5084796618558725,1.024200440794038,0.4602278963037702,0.7237325646492081,0.9727395517452344,0.7018209964567672,0.8557572566557229,0.718060421023382,0.6911194695685215,0.8264879096948802,0.4866878288659684,0.8320352653733436,1.423106599409497,0.4030485096166699,1.4857440452108768,1.593997321743733,0.5427234839168563,1.2914576713209636,0.6776153528473958,0.5741156046764165,0.9924396532306572,1.26219358670826,1.0689465549237889,0.5521170387566035,1.4516710212307753,1.252541616828,0.8776066225097816,0.8625526577682442,0.1757117481991438,0.8972677450945923,1.332734513673678,0.1565016148825152,1.3225458820969829,1.4266319047578797,0.911695795623389,0.9599612943273944,0.4172211390894351,3.096839156769623,0.0195434073268519,0.4127555567074779,4.716938736568596,0.0300473883344501,0.4889395016096338,4.412446889518463,0.3768433418401229,2.2370406880240874,1.539095306705348,0.8402714965794927,3.947375085713078,1.02485833311273,0.1503835996540457,3.837154580080884,0.310374593350102,0.2530380417154463,1.5345213908797155,0.690314623308225,3.02212897083336,1.9641925507407805,1.0415423427454693,0.7736209257410751,3.687541671453306,0.0688749928573547,0.5454744632309758,4.024131478601131,0.0486079014398408,0.4838003816511602,1.4709059962385629,0.6497284796280396,3.7703453807873326,2.1135680028829924,1.1965450422363757,0.8144815086251554,3.666027032724975,0.35445690700059,0.2201774652642789,3.843819292266778,0.3630068442973647,0.454207688414562,1.2399658885627134,1.0315092166857152,3.828414206468382
poly3,True,False,2.3210510586592106,0.6849713090908812,0.8604047485327397,3.742946059655198,0.3774079708149042,0.999878509343656,3.886688535023619,0.4536778658501111,0.8774382192450448,2.135539612149104,0.1723540245186619,4.724868474417592,0.5330175930407655,0.3111520516750239,0.3704076654516192,0.8279816379928663,0.9221633167421464,0.778829164561773,0.7774564018475845,1.0293436355720242,0.8137099256236403,2.032034221374598,0.6900452862723352,0.7536498955036107,3.429310858666272,0.355294875486455,0.389554622040005,3.286370991432047,0.2277308134819986,0.6738269116849276,2.059092112658861,0.0972449243108686,4.499335226868271,0.4702057944429093,0.5125623778780978,0.488029313543628,0.7386024988854449,0.8112979131270832,0.7045398758881857,0.8757920853320513,1.0255268083472338,0.6878464043263223,0.8280483455996509,0.3061503810926234,0.847966422172319,1.4346890839098632,0.7263619135519942,1.4944658034258995,1.5860686895988056,1.0312698478401632,1.5827593801856974,0.6854844098909926,0.2244338526309171,0.9545093098487784,1.273968790548996,0.5999002659841395,1.4592844042464723,1.4255705918287511,0.8221721367496605,1.0001148470971992,0.8695144106779503,0.3600625699846539,0.941412671893866,1.3358221611394927,0.53046638897037,1.2658309900139777,1.450477904203815,1.0747859524131596,1.0369064958268013,0.1473285826931695,3.3654035732152545,1.2676200651550968,0.3982182848869276,3.66326487968329,0.0636385115131226,0.5187641860324375,4.692698104640864,0.8147402591573198,2.255530338002171,1.51874553035918,1.152682988218532,3.970857707760131,1.2433297915108463,0.5212912843885904,3.7782511499513625,1.1117517123226193,0.2375041066784481,2.1388521481972878,1.823688669252561,4.530672674807172,1.844269848270975,0.663244356890181,1.0608360262490164,3.6950509181556663,0.5843056605078047,0.3609856348762129,4.070008629129519,0.5048861327440691,0.5732080711472871,2.05636114257994,0.4540486278164936,4.74905717548348,2.106170119919052,1.1576256909476796,0.8821135776105966,3.715423421654727,0.8982103993158699,0.6304153853905807,3.80976461516662,0.9239105089613806,0.3127358705909702,1.825421034904091,0.3688628567603753,4.258740477526039
exp,True,False,2.556458224525901,0.6305863105084201,2.172417031724416,3.703253865171705,0.5171020915351585,1.6826436337741622,3.793329250647766,0.5619652594395762,1.6322690398548323,103.94664315918054,2.621300471671402,47.90445017639106,0.5375914943436951,1.9717724975145443,0.4244835118950535,0.8086331037643311,2.0181625236599228,0.8991710073624644,0.7154676272651604,1.9636133393516209,0.9127320917292528,2.279205316983572,0.6739206151373401,1.628097756283399,3.5577804885536977,0.7146627708373093,1.7006882224785234,3.221189166973172,0.6158856787049064,1.545064595131712,70.93020791621495,1.317140334051771,39.97516027478467,0.5040652938348147,1.802001929454725,0.4757891473427104,0.7249030616260757,1.992283370905687,0.8483852934689218,0.836548334424727,1.9912654014758675,0.828523243292006,0.7086343925597173,1.3840494501561538,0.7407263958470267,1.3134783117599904,1.77918328048482,1.6999781210832825,1.4225780653894051,1.897432960643708,1.7582339426465845,0.627681139584135,2.1672769647226837,1.163725084575635,1.3486488952360665,2.3274969106603294,2.123165486176351,1.3191859654688505,2.1014365618205755,2.1791134245277477,0.7875841770059749,1.3816089333927477,0.8523488102209391,1.205247056300412,1.814020622713438,1.835068572234167,1.304102263788423,2.029088504363463,1.6250961969486857,4.13905719146383,11.944114041079956,1.2528238397228326,2.223288268640548,38.2481732766936,0.2003139062104865,2.967710633185177,27.30099168971412,0.579022631267592,2.174170217228064,1.3498989428550647,1.3440165636975463,3.786106597909568,2.5258392419117017,1.5003867014345855,3.6956864143417127,2.776386448864948,1.2283571455730833,63.58356914859033,7.070062623625666,36.109611886701614,2.174679668911701,1.767038069488237,3.3322823666411256,3.7937631635414046,2.586304023613073,2.0033202358073403,3.8692097090381696,2.5766197832705813,1.434219579800076,40.14829695824759,2.3196682213310638,40.759868986057946,2.0617349220834016,1.2308337322171328,1.4521320752014613,3.5918046184814068,2.684111618233271,1.5923402056038871,3.698811870263631,2.765900971059571,1.3160901216254297,39.917356850571736,5.46090822322247,39.3077076780796
log,True,True,2.656566734574508,0.7395718236873667,2.219808997749132,3.83951946480407,0.6180030696090829,1.9037654793317869,3.914761498203748,0.6634343170676998,1.89053130181774,0.5084777840639112,0.7394880200453136,1.532180525751401,0.610496483060006,2.0952676858734494,0.4976640730810582,0.8857929742775943,2.1758774695827205,0.9513233470972468,0.8078451302626422,2.10015951806068,0.9714042735114028,2.361370070352512,0.7434249802752864,1.700215200025711,3.665638610663545,0.7333244911023559,1.931165902782608,3.3294463382509614,0.6276091161682712,1.837495674324389,0.6605465622531735,0.3542046455660281,1.906659532284687,0.5752744322373617,1.9302302332959205,0.5558186581727192,0.7917673059806861,2.160984437428973,0.8831307516200897,0.9131039524380302,2.123021680810925,0.8661242324189231,0.8354103497627854,1.5037513187552332,0.8458762585032391,1.4225149115372997,1.960841639205691,1.600105107993107,1.568276883841517,2.0196663715218657,1.6809374913354471,0.8632604515055329,2.289772739248863,1.162141951845995,1.4087844995241596,2.520091817196531,1.971412642987244,1.427499070119087,2.2769129650129805,2.070808241922733,0.908925916248004,1.4877040224456888,0.9621505916482368,1.3064355193423236,1.993879425222519,1.7091786097782262,1.4195209030746148,2.1535723640656657,1.5147215880744531,0.1335748344914921,0.9516099575134058,0.2878681887933485,0.098286771292991,0.9266244842391383,0.4653260430499021,0.3930778585315379,0.6532848867891689,0.9868929254256922,2.265482172556128,1.654038798250991,1.3468188138777173,3.912338000307097,2.5130789174970465,1.738258388140358,3.821337482494448,2.764878812440453,1.5525322616719208,0.157098649275161,1.0672248414119558,2.722762879375533,2.311673912745821,1.8861263484856328,3.3609766795130613,3.9702333980134505,2.562866786136301,2.2361406535804,4.028273570447892,2.567460079450694,1.7215917115414578,0.3288321055305635,0.4645262176151168,1.5388449719291248,2.1828803352537944,1.5883222179176373,1.4703730558426618,3.7464968288373983,2.668041308156369,1.829573369439092,3.843662757964383,2.7582597154774406,1.61632754349778,0.559772213206413,0.7483956127855781,2.038315240260079
power,True,False,2.2800047447816127,0.7209374990605529,2.014081918586626,3.2387228131248347,0.7426230887438453,2.00262246205888,3.314313569675388,0.8770361542993426,2.147177905106696,0.5174707362026673,1.3724209801709009,5.359435895387991,0.6091730469663401,2.074578903872543,0.4309321245393667,0.8482555457657217,2.294295692614854,0.8765404844905302,0.8828925798394169,2.113450993746602,0.9154561467267612,2.01690961218877,0.6952548768918334,1.4799492452966416,3.1063532783167696,0.8107195258954922,1.978455949340529,2.814138729501255,0.8108248998310462,2.160347197116799,1.5289473447981028,0.2936733143165769,5.701232931249496,0.5792796234281629,1.9781783147479128,0.4914684161814421,0.8407906241627178,2.3386771447453656,0.8578095657706463,1.0138287339867806,2.1308720490856854,0.9266983144001324,0.789754891020569,1.5710237872295674,0.7806722873110274,1.2733481194704823,2.2837003609419084,1.6306467341158288,1.4799489465479454,1.971937174399666,1.753682444248457,0.8535366088318059,2.273813504986938,1.227519587111417,1.281281410697111,2.682187186310653,1.9651062551778944,1.3555849105673456,2.311326792581375,2.099620413895811,0.8175508937505765,1.5044143595973192,0.8917418511430852,1.1881764051689343,2.2105957079011547,1.7065480006452205,1.34961378241257,2.1430893931786703,1.5026042355800475,0.7107262197757278,2.113533249372884,0.0855703422943496,0.0148498143712267,3.4716502035553023,0.1035093956411728,1.0260108186571253,2.8178429693355587,1.028352115870702,1.9102263196259504,1.57204859684008,1.31180183003176,3.3143938428514166,2.3804560464334776,1.914376538582028,3.236290944627735,2.702602964885332,2.2100843848877774,0.5836910336316904,0.1210802797418397,5.1162569346943885,2.0838403395377947,1.9520462651192407,3.154292286172648,3.353313456981754,2.522189569452713,2.2836277133664464,3.395184951912648,2.4860563318743867,2.1718136622942192,0.330748370205837,0.8931483752270498,5.344936026646615,1.841327822584403,1.5873275520118029,1.4191181044958467,3.1584762092388323,2.5813906198331527,1.960276577827121,3.2439628338532023,2.6993101707847718,2.113273832345698,0.5616884778816864,0.0988549247774073,5.05011083779166
mult,True,False,2.5091407253721463,0.6113033995446985,2.2044465445735986,3.6592723076690015,0.48103466769728,1.7918494588472544,3.7559451470651335,0.5233578743861486,1.7549943160967936,2.5423810940461053,0.6867257620113437,17.14744756142714,0.5133724726029496,2.0404200141083537,0.410487144419963,0.7858021314006252,2.111083850727312,0.872822747154508,0.6916805124576697,2.051574758868338,0.8852767185350471,2.239821404144384,0.6560350186774887,1.6719644543079757,3.5075311752172675,0.6867779912468336,1.814035931424872,3.178314100775422,0.5857073947646316,1.681655351811782,3.35048850119389,0.6317957545546632,17.238231881924456,0.4816501790526207,1.875726614734388,0.4613903856818225,0.6997777102054671,2.088807907438769,0.8221118087799224,0.8064155933718408,2.0795964844796373,0.7981964316474663,0.6994633638554801,1.4569736580352604,0.7290856651593959,1.2939237789131175,1.8873047575163249,1.6584976237346294,1.3989920526132975,1.9839437349927929,1.7052579331844946,0.6104085218029311,2.234839967479555,1.13044613168333,1.3163893684080503,2.4361377753703897,2.076910850115547,1.2855564723674469,2.205725062619455,2.1300757585276893,0.7732994490072596,1.448705142810272,0.8320932034659725,1.1838614740408058,1.9213214423920848,1.796149887935417,1.2782622678516975,2.1134971538641563,1.5891774907546763,0.1937670323543611,5.204932885323371,0.2176291219931188,0.1861265656222682,9.918301779213886,1.2888287901507092,0.3403156004975682,11.837641528120166,1.5643041895390857,2.149022677931524,1.314944353678028,1.3529808747007814,3.753447122955901,2.4975565547085994,1.616278267836989,3.6618209137085778,2.7726508484878187,1.3739522929132473,2.713338665759337,2.430079497445792,17.201952498692506,2.1109558446173824,1.6839864697747031,3.351529754164152,3.735876616283045,2.5730414976402813,2.117797645773591,3.823927386896428,2.5763334214052818,1.567575452307704,1.5279361902985418,1.4476311056958708,16.767001252127024,2.032441389909199,1.1823307715611349,1.4687669133875778,3.557491732855719,2.6562629291861657,1.7065891315147677,3.6632274057044887,2.765999149878907,1.4543212425914496,1.7588762979743913,2.057822413802296,17.05478544595675
hybrid_mult,True,False,2.0603392992707352,0.5352856595110762,2.2021706496854487,2.9213226907108067,0.432842538372183,1.5582754087589874,3.0594426498612184,0.4092041609560195,1.7337820186677628,1.3191073588590638,0.331619386601066,16.820571591729188,0.4912488525609308,1.5438768079197287,0.4490965154911759,0.6285223029999822,1.5499104060261453,0.7256355416596931,0.4975422018092113,1.542148588233467,0.7037157068130715,1.8837137572139249,0.5585039499243067,1.6192590987773334,2.741381951496108,0.5854956865063856,1.726911188976782,2.513004606987476,0.5018014310675728,1.8325453142928667,1.977707516615964,0.1495830494088914,17.644356632576997,0.4519625315237572,1.361943062472052,0.4819807980568221,0.4979895111910786,1.52774344986254,0.643249134812816,0.5099858469823163,1.5731779759077549,0.5602691113523492,0.6422380337999459,0.9219544515686736,0.6563950501072924,1.0229406973857815,1.2959766932205616,0.8638411546117626,1.013863244086018,1.518551961475635,0.8656821770175449,0.6440685811135771,1.7045690306630708,0.7676699336576589,0.9472521138389236,1.7127625577734145,1.648967105441532,0.897192613613784,1.554420231085616,1.816250119775032,0.7168877429640711,0.9349985198230616,0.7133004051812105,0.9166972768689304,1.2783670239056943,1.1592828579493335,0.8964315145187663,1.619259105009938,1.3367323559320106,0.7632171015361461,3.101271055422474,0.6164415692464081,0.744551702595677,6.205927392443362,0.966511053694216,0.6780295481148415,11.212267200758545,0.9046705798251736,1.7982853392253322,1.1000057119647448,1.545387407723381,3.138584597405404,2.164923637210118,1.467953989205581,3.03742404528585,2.61498601793414,1.7424121229962832,0.8250537500893402,1.0279925429949377,17.918291568318093,1.7115100961418583,1.507864195800846,3.6248306043278022,2.978818517583093,2.415428231768717,1.772819484173792,3.101879632007009,2.528092215238209,1.5861904185005573,1.6678229555808703,0.3361244390370511,16.171610957279963,1.718392027040463,1.028619504562914,1.6137602784592642,2.9514373687272197,2.378122009288122,1.6547574553144593,2.9980445012270542,2.610709802434239,1.6667999967828933,1.89876306325672,1.0736866921810235,16.73847547344961
am,True,False,2.58067728009948,0.7875208493557704,2.3890051900691183,3.782158528243736,0.9250816488038832,3.515916358154382,3.857622528348334,1.045526977059625,3.88931029322044,0.7938789275268008,0.8478214664295131,7.707670713353213,0.7062114641231464,2.7058609295508305,0.5160119187448555,1.0022212408294842,3.518136157964243,0.951741955446446,1.0370121566763004,3.5104683131041456,1.00015309564925,2.3215040144483474,0.7758983482440497,2.018767106925721,3.6154237015975386,0.9026422669767564,3.4910376404877512,3.416856258573901,0.9205991286082652,3.960199880291184,1.237109040475772,0.5396038773744206,7.977472628177415,0.6980875598458597,2.73354709662172,0.5924928955158174,0.994421678347939,3.608497539550089,0.9235570055993104,1.1525139094260266,3.5591953731987185,0.9707406748376528,0.9577560389933112,2.4107802093413717,0.9434472410612462,1.4785988078158647,3.6838688398753376,1.5652973069366551,1.68965426588574,3.3864469420345698,1.7848528418143272,0.9725623783633052,2.821146475723824,1.1930090751133904,1.412918240497776,3.8555692197230194,2.001686178086978,1.5163934672038557,3.669285810441524,2.244022129824319,0.9738253267267358,2.292063106348267,1.039329226844352,1.3773821807937767,3.545738314932352,1.654343312230752,1.5371009797592456,3.520851130397637,1.5478571023244043,0.5016343988420471,4.025032649998683,0.4436762802184458,0.34752559697844,5.643621196400655,0.1740974333726976,0.5014113049157375,5.316084227299544,0.4807534114077973,2.19651473107218,1.8344281012350585,1.4640549606035,3.779397727817437,2.46827392770632,3.489196378363331,3.76657178287187,2.716374375488101,4.08086868559782,0.6786319499940835,1.0585498586149502,7.631062497075695,2.326637926746081,2.089027813369316,3.330039941114001,3.884011479229053,2.544324922887854,3.661068935543984,3.974594999775348,2.5368839387505613,3.974669628792723,0.4667881413960161,0.8280559243359534,7.842460140042101,2.1601754544357337,1.821487996612151,1.5854667476552318,3.702568115350118,2.6538740134334247,3.468544348756493,3.832646890775941,2.709074143698226,3.951079363925211,0.6977282490718657,1.1162848843021087,7.63083939429201
gm,True,False,2.672969966316978,0.8031335264727517,2.5060425418525174,3.949938028900571,0.9244142336695322,3.6838489767211615,4.036543485758993,1.0317479450602254,4.093319607533407,1.7364260686490294,1.0508316196032892,9.592764997360533,0.7152780855471139,2.728193645732866,0.5341988257728773,1.0214448394482865,3.540524118886085,0.9750033058706356,1.040329117221113,3.530170482502524,1.0206416517864294,2.414557124851269,0.7944932160596508,2.118773315365329,3.769594319658801,0.890444942574653,3.668646369403432,3.5758382870237644,0.8912940195319574,4.1701633551473,2.2956619493622985,0.6846111282142507,9.93507056337983,0.7078626862205063,2.740305121723557,0.61266364722444,0.9971517708716722,3.639789818759955,0.935973411458734,1.1477363323688856,3.5634119983186867,0.968901487898442,0.9865190584428112,2.393488803758464,0.9730783646553796,1.5248772636542205,3.673357766850884,1.5938988595782722,1.7296786772718824,3.368267604321288,1.769957780090064,0.990616331795184,2.8409343943513794,1.204319054043154,1.449710695892486,3.866405880075895,1.9929652673933271,1.5472863721211494,3.6940325369505658,2.186862488991785,1.006954204350578,2.271649668830051,1.067339192044151,1.4161157026973852,3.5343228694267896,1.688333752407693,1.5693129962917034,3.525935355241553,1.5347815667942202,0.7481467256589646,4.576060219282623,0.6466864328330294,0.5650364765824788,6.586168317271423,0.3481061315405451,0.7044214580895136,6.186127740776839,0.4082497855792676,2.288946505533324,1.8815187394117223,1.5794701851386324,3.952556230397409,2.500208165905463,3.6527128569749374,3.945820753843517,2.746899082656913,4.294282483437144,1.6646812749167947,1.073050579155432,9.588660364876652,2.385457777042189,2.088645330221554,3.3817871759357216,4.046893380590502,2.555525259578425,3.816823868345665,4.15748493483491,2.5557012656009035,4.168604696755326,1.4238360142869846,0.9295609985951204,9.742055119321916,2.2522450469333566,1.852755876399228,1.6897769294878353,3.876960320236933,2.672357446747738,3.645259214614427,4.013461607798832,2.745376907174499,4.1537431573211006,1.654776121962834,1.1307856079157248,9.544935131173204
