train set size,test set,c0,c1,c2,rmse,kfold rmse
1,flores,0.0,0.0,0.0,3.7177950454536886,2.5855405826402715
1,bible,1.8944626974202776,-5.098321529519824e-09,-1.6796659928899587,8.444005922490032,8.537536016512746
1,gov,1.8775162479131684,-4.205365628979732e-09,-1.8984499274348967,9.668389468296118,9.66053043095994
10,flores,2.4825659114910144,-8.968684562917896e-09,-0.4468079413914253,5.501007586175713,5.322396103345288
10,bible,1.9759080657108903,-5.541044270072944e-09,-2.5270597334385974,13.149990865402698,13.26110264926827
10,gov,3.079635807073991,-6.776880664918053e-10,-2.1098457490123663,17.037410586814936,17.070015213322677
25,flores,1.4361436038101405,-4.760420293345177e-09,-2.104331795176881,6.382648508959445,6.369445779905496
25,bible,2.1025853269509507,-7.908959041563902e-09,-2.6621952797193242,14.990596260439252,15.162001445931711
25,gov,2.539601924935848,-1.1005108284822637e-07,-2.611731051758934,18.960440153995204,18.966399463676243
50,flores,1.953044867061854,-3.0955771636949865,-1.6916627459879636e-10,0.539435007520373,0.4274762347501182
50,bible,0.0,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,7.492028021410357,-2.2044895194479194e-09,-2.1158754655280387,7.183937260097573,6.763440724166897
