train set size,test set,c0,c1,c2,rmse,kfold rmse
1,flores,0.0,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,6.4169186849233375,8.526710628460253e-11,-1.327299555993052e-07,8.767497705164518,9.006949838116025
1,gov,7.388073529995278,-8.076712839983118e-09,-1.3144326863019588e-06,9.945277040649838,9.731880954342213
10,flores,4.560044385725227,-5.516413774391697e-07,1.1701970020130064e-08,5.9459377746328785,5.7999756168538585
10,bible,12.340734488640196,-6.964340900317815e-08,-5.790607192536415e-08,13.314530702188575,13.565852458246287
10,gov,15.516023217307103,-5.4474672190488974e-09,7.148544530750338e-05,17.1317894476455,17.002337470332833
25,flores,6.01532195103748,-7.819999391606651e-09,5.376850935142342e-06,6.917525536911869,6.610253324713844
25,bible,14.54920681253341,-1.143202038557642e-05,-1.594046268946498e-08,15.122518010388584,15.450678988573664
25,gov,18.290309863699182,-8.153143439192361e-09,0.026189735336628977,18.90459200153601,18.859315041140853
50,flores,11.700008859907845,-4.751046702288607e-08,4.1178774206849656e-07,4.235164980952097,3.7798365274511916
50,bible,0.0,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,37.12230664992572,-1.168446595071084e-08,0.046678962484491146,7.4616510263545965,5.69821332826778
