c0,c1,"c2,1","c2,2","c2,3",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
38.67214451675204,0.2216775994671235,-97.42167261839936,15.830087902329987,50.33327665317107,0.0,0.0,0.0,0.0,0.0,0.0,4.666407052023031,4.624800275767564
