train set,train set size,test set,c0,c1,c2,rmse,kfold rmse
gov,1,flores,0.0,0.0,0.0,5.107641334314694,5.107641334314694
gov,1,bible,0.0,0.0,0.0,1.1410521460476728,1.1410521460476728
gov,1,gov,2.1823767131558927,3.698391614206354,0.802511646998496,3.2216256586326364,3.4919803689564732
gov,10,flores,2.5047546775474023,3.0820561115251044,-3.461853592661307e-10,3.92440768630181,4.672045966361885
gov,10,bible,0.0,0.0,0.0,2.3958297101421877,2.3958297101421877
gov,10,gov,2.0952164077966375,5.79211130225933,8.275815141541382e-09,2.5906489679970783,3.0246782681609545
gov,25,flores,2.686071559561226,3.352120760717346,5.298911075879914e-09,4.4941488281124915,5.50225095051389
gov,25,bible,0.0,0.0,0.0,2.874369496080836,2.874369496080836
gov,25,gov,2.127949030934774,5.976462143560038,-0.00013720875135383987,3.1586543690982585,3.3812223120979756
gov,50,flores,2.6896259868429078,3.2930308784890343,-3.7546934826321646e-09,4.133850123861073,4.322057656996449
gov,50,bible,0.0,0.0,0.0,2.335950912726264,2.335950912726264
gov,50,gov,2.541845129071451,6.0,-0.2909759514296485,3.173893507510655,12.985125402290803
bible,1,flores,0.0,0.0,0.0,1.2473972903610142,1.2473972903610142
bible,1,bible,2.101540690336348,4.280246918176033,-2.2474713624457706e-09,2.819838230099205,2.810510509137037
bible,1,gov,0.0,0.0,0.0,0.74565407529229,0.74565407529229
bible,10,flores,0.0,0.0,0.0,2.4240462041801103,2.4240462041801103
bible,10,bible,2.094232712989519,5.3112908348151535,-8.117160025024509e-09,2.95987921490612,3.0946094838327216
bible,10,gov,0.0,0.0,0.0,1.4676511847165867,1.4676511847165867
bible,25,flores,0.0,0.0,0.0,2.7542694131112158,2.7542694131112158
bible,25,bible,2.0984878785958294,5.718948289641844,-0.12570153676682996,2.7825415125341664,3.1821651082059397
bible,25,gov,0.0,0.0,0.0,1.6792855623746665,1.6792855623746665
