train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,"c1,1","c1,2",rmse,kfold rmse
gov,10,bible,10,bible,61.63684818516937,-37.85001449841478,1.763166313245442,3.041874422128569,3.1006450502096716
gov,10,bible,10,gov,2.8105567088105,30.261048179690512,-28.82160488850101,1.7857771417508979,2.068332661831756
gov,10,bible,25,flores,17.650111203133683,-16.24467780335933,1.4445665133520653,1.2841339493993629,1.284523257866518
gov,10,bible,25,bible,-23.58838529798756,144.61251387366542,-91.02412857567784,3.236252977338667,3.355194972493982
gov,10,bible,25,gov,2.287761457227786,30.93880013241239,-28.476561589640177,1.9925695303635789,2.448536978142942
gov,50,bible,1,flores,1.5379518512359827,6.030989118744952,-6.0689408422616555,0.6940220937885713,0.7037988755546604
gov,50,bible,1,bible,18.55647309634218,39.991892538279316,-41.04836633405495,1.5513435037627585,1.565737025567083
gov,50,bible,1,gov,5.34696158010094,-3.46580799065598,-0.28115358944495883,0.5715476066494085,0.578811094874528
gov,50,bible,10,flores,13.363329672094165,-15.922585507921134,4.959255835826967,0.6123724356957964,1.131965148681371
gov,50,bible,10,bible,56.63699866568945,-14.022559725313528,-15.514438940375907,2.653613888015161,3.363061102827283
gov,50,bible,10,gov,2.612844675348408,-0.6271161778571761,4.014271479947801,0.48989794855663604,0.6443475639038333
gov,50,bible,25,flores,-3.9517279810177506,17.79809122372127,-10.946363242703518,0.5715476066494147,0.7010005607876613
gov,50,bible,25,bible,-14.481079619976057,143.31560344442045,-97.53452382444439,2.449489742783269,4.987949676060937
gov,50,bible,25,gov,3.1976206758408585,-5.861642811998515,9.6640220869173,0.20412414523193556,0.20893310314628258
bible,25,gov,1,flores,24.577611781959362,-15.137922747623996,-4.8396890343353665,1.5301416056474464,1.680872789158459
bible,25,gov,1,bible,28.21828502556515,-32.54600927323941,6.427724377243484,1.3990472948879695,1.3990472948879655
bible,25,gov,1,gov,16.59686838030003,33.21399731759813,-29.41086513353529,1.5777621282483423,1.8092356705277177
bible,25,gov,10,flores,43.96560947765149,-27.340360073323197,-6.57524934768989,2.847162329993382,3.272206187472502
bible,25,gov,10,bible,-1.851717340593904,65.54066000090103,-57.038942660307114,1.1429494010381054,1.5057665627811128
bible,25,gov,10,gov,68.08704855571646,-36.26710376436736,0.9300556135436651,3.454996382053112,3.6685146858095123
bible,25,gov,25,flores,44.85447460856625,-25.81500421287666,-6.939470357798731,2.9651306885194826,3.3603571194539152
bible,25,gov,25,bible,2.6806394441957266,62.84642723328244,-58.07706667747816,1.5585249436566622,2.197726622109227
bible,25,gov,25,gov,-15.567112904437124,145.39538143763548,-93.27826815875856,4.330627360248561,4.539089482851551
bible,25,gov,50,flores,19.151377290864183,33.42487561407608,-41.27625277324334,2.7760883751543117,4.907749525182203
bible,25,gov,50,bible,20.973016972889692,-2.665258245587514,-7.807758710655144,0.04082482904638813,0.05781870831483339
bible,25,gov,50,gov,34.0943298520899,36.24530294695484,-29.33963279904473,5.511351921262151,5.606494641617875
bible,1,gov,1,flores,-10.739053720834086,67.84170292643597,-54.302649205601874,1.2543258481484703,1.2795832654944086
bible,1,gov,1,bible,-13.55782194512586,68.0535537527736,-52.04573180764772,1.444414529604781,1.7456612882611025
bible,1,gov,1,gov,-20.80650725477328,139.21188417767075,-102.65537692289746,2.8653679228562163,3.972320900095202
bible,1,gov,10,flores,49.015908446926105,-29.97802603626246,-10.537882410663642,2.535350074447322,2.7298351598586343
bible,1,gov,10,bible,39.11243601282124,-24.237362212214475,-9.875073800606767,1.6745148551147688,2.3469128658729335
bible,1,gov,10,gov,71.51382361332381,-37.6477061683222,-2.466117445001551,3.4306461976329516,3.7514441663622393
bible,1,gov,25,flores,61.98073459634985,-57.33525357701312,6.404518980663273,2.9533596688065837,3.2783125322786932
bible,1,gov,25,bible,39.57370759762584,-24.36671797593521,-9.806989621690612,1.7810109488714598,2.5115732121521153
bible,1,gov,25,gov,-14.069341054659077,144.75008997246533,-94.78074927276197,4.039966996564878,4.2333595183586015
bible,1,gov,50,flores,19.304742031329706,34.26776602220259,-42.772507561808105,2.6944387170615247,4.24470037554839
bible,1,gov,50,bible,14.237928075033484,-2.2467388018869636,-3.291189230491166,0.28577380332472335,1.6457147772383256
bible,1,gov,50,gov,66.28400415180748,-25.4106659155616,-0.5733384706934221,5.348052605076636,5.735665109172665
bible,10,gov,1,flores,9.306554302795671,17.658387474097395,-22.714942048761188,1.511621645783107,1.626653027718766
bible,10,gov,1,bible,-1.8420318441963772,32.55540219842963,-28.713370354233227,1.3696714934611194,1.3928388277184132
bible,10,gov,1,gov,0.9616251098265387,67.94582964123936,-49.35745475106587,1.586925749155688,1.8992981159716278
bible,10,gov,10,flores,59.57608041563613,-61.82913813636732,12.103058128115281,2.8855386556643827,3.2458178219569542
bible,10,gov,10,bible,-0.6946082757989238,64.71453996517006,-57.91993168937114,1.4440683270999992,1.9619717972829378
bible,10,gov,10,gov,-17.258491282440346,144.4642240814416,-94.80573279900125,3.4924680862297586,3.759432544374398
bible,10,gov,25,flores,43.89476957255363,-24.422293482708298,-7.672476089845333,3.037762334350734,3.395879856532037
bible,10,gov,25,bible,2.224991714259726,62.91205200073984,-58.28704371499955,1.4291022823203958,2.016763083094691
bible,10,gov,25,gov,17.035912215121094,77.33529625366012,-58.07120856082889,4.127953488110061,4.3363579461962685
bible,10,gov,50,flores,18.68453113103048,31.977091646004826,-39.461622188983085,2.694438717061534,4.0688956969220085
bible,10,gov,50,bible,27.888535635826706,-17.631354797440594,-0.45718083838610823,0.040824829046597705,1.6607297082149008
bible,10,gov,50,gov,53.863649909801104,-3.134369425460082,-9.929280612054871,5.388877434122994,5.665378715746682
