c0,c1,"c2,1","c2,2",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
47.60871201126339,42.52877361493611,-109.62968589842595,60.977865797880405,22.35408290172713,17.32932204164235,-0.5580244284035762,-2.410658755891073,-32.01974170208707,15.588180167684772,5.057689655204414,5.0374540559814385
