language to,c0,c1,rmse,kfold rmse
ka,6.567306734215617,0.030982823685898345,10.940985955718736,10.982126523843016
gu,9.89818568732834,0.021471655220267918,11.53166641488256,11.61253249295542
hi,10.214698067983774,0.014170113598944312,12.200800397511017,12.361257454677311
si,10.776494818546169,0.014652373181024426,16.54265766292379,16.866239372681257
ta,8.733040081730705,0.015425376025152938,13.46030527725902,13.720818600605288
