train set size,c0,"c1,1","c1,2","c2,1","c2,2",rmse,kfold rmse
1,3.5235922292822734,0.004518467509731703,0.0012807937990531387,1.3451851890369209,-1.4349681128294781e-09,8.583209037619383,8.478954261712287
10,8.436085365405393,-3.5986358225363867e-09,0.0005392448561936436,3.244439735357424,5.411975769220258e-05,13.807831673318557,13.813390072157466
25,12.627401048999351,0.0021490534590945212,-4.482077754945824e-05,0.0005247939360255708,-3.8675215646300366e-10,15.392679379935297,15.312944110818055
50,13.329958793239708,0.048733055573830335,-0.003066605228174677,5.141278759110581,-1.1815058757626042e-09,17.430008239681005,18.116190908290996
