train set,test set,c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
gov,flores,4.558150460095687,0.0008619695385494967,0.01947024106271693,0.0008974160217015503,2.876175992573428,1.362395969085276,8.585539617221325e-12,5.844746778567921,6.031299911928561
gov,bible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,10.623877975927591,-6.154217924704854e-10,-0.5504345225953448,-0.04777401422776628,8.762982337666834,7.088175844357438,5.5808576351849535,10.773956836735776,10.477532201484127
bible,flores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,7.759740257968507,2.58033476232577e-06,-1.4292785779102437e-09,0.0010796033675679157,6.555042654683779,5.47061955928946,4.4946013083679155,8.16484558512849,7.918014393638824
bible,gov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
