c0,"c1,1","c1,2","c1,3",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
26.037724408464122,26.44812345968357,-50.19796172343358,32.535634116068344,-1.4955254860588183,10.532291548396197,3.632355414752492,-7.754330647835394,0.3374152085372009,-28.475475678768525,-15.061511691533427,6.482072500594541,6.599350368105364
